stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,stop_url
13966,"Spring Lake Rd & 84 Av NE","Across from N",  45.122948, -93.224998,"Spring Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13966
13967,"Spring Lake Rd & 84 Av NE","Near side S",  45.123131, -93.225136,"Spring Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13967
13968,"Spring Lake Rd & #8387","Near side S",  45.121395, -93.225121,"Spring Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13968
13969,"Spring Lake Rd & #8335","Near side N",  45.119553, -93.224945,"Spring Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13969
1397,"104 St W & Devonshire Rd","Near side W",  44.815437, -93.294228,"104 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1397
13970,"Ardan Av & Spring Lake Rd","Near side W",  45.117958, -93.224861,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13970
13971,"Spring Lake Rd & Ardan Av","Near side S",  45.117996, -93.225067,"Spring Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13971
13972,"Ardan Av & Knollwood Dr","Near side E",  45.117863, -93.223274,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13972
13973,"Ardan Av & Knollwood Dr","Near side W",  45.117970, -93.223022,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13973
13974,"Ardan Av & Groveland Rd","Near side W",  45.117962, -93.221130,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13974
13975,"Ardan Av & Groveland Rd","Near side E",  45.117859, -93.221382,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13975
13976,"Ardan Av & Fairchild Av","Across from E",  45.117855, -93.219498,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13976
13977,"Ardan Av & Fairchild Av","Near side W",  45.117966, -93.219238,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13977
13978,"Ardan Av & Red Oak Dr","Near side W",  45.117996, -93.217201,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13978
13979,"Ardan Av & Red Oak Dr","Near side E",  45.117886, -93.217461,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13979
13980,"Ardan Av & Sunnyside Rd","Across from E",  45.117920, -93.215424,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13980
13981,"Ardan Av & Sunnyside Rd","Near side W",  45.118031, -93.215172,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13981
13982,"Ardan Av & Eastwood Dr","Near side W",  45.118076, -93.213112,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13982
13983,"Ardan Av & Eastwood Dr","Near side E",  45.117966, -93.213379,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13983
13984,"Ardan Av & Greenwood Dr","Across from E",  45.118000, -93.211334,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13984
13985,"Ardan Av & Greenwood Dr","Near side W",  45.118107, -93.211067,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13985
13986,"Ardan Av & Long Lake Rd","Far side W",  45.118149, -93.209351,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13986
13987,"Ardan Av & Long Lake Rd","Near side E",  45.118046, -93.209267,"Ardan Av",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13987
13988,"Long Lake Rd & Sherwood Rd","Near side S",  45.115402, -93.209167,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13988
13989,"Long Lake Rd & Sherwood Rd","Near side N",  45.115223, -93.209023,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13989
1399,"104 St W & Humboldt Av S","Near side W",  44.815327, -93.298630,"104 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1399
13990,"Long Lake Rd & Hillview Rd","Far side N",  45.111778, -93.208961,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13990
13992,"Hillview Rd & Greenwood Dr","Near side W",  45.111713, -93.210953,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13992
13993,"Hillview Rd & Greenwood Dr","Near side E",  45.111603, -93.211212,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13993
13994,"Hillview Rd & Eastwood Rd","Near side E",  45.111576, -93.213287,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13994
13995,"Hillview Rd & Eastwood Rd","Near side W",  45.111683, -93.213013,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13995
13996,"Hillview Rd & Sunnyside Rd","Near side W",  45.111637, -93.215073,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13996
13997,"Hillview Rd & Sunnyside Rd","Near side E",  45.111526, -93.215324,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13997
13998,"Red Oak Dr & Hillview Rd","Near side N",  45.111439, -93.217239,"Red Oak Dr",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13998
13999,"Hillview Rd & Red Oak Dr","Near side W",  45.111599, -93.217125,"Hillview Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13999
140,"Lyndale - Layover & 58 St / 57 St","Mid block N",  44.898380, -93.288361,"Lyndale - Layover",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=140
1400,"Humboldt Av S & 106 St W","Near side S",  44.812222, -93.298920,"Humboldt Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1400
14000,"Silver Lake Rd & CR 10","Far side S",  45.110462, -93.218567,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14000
14001,"Silver Lake Rd & CR 10","Near side N",  45.110466, -93.218384,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14001
14002,"Silver Lake Rd & CR I","Near side N",  45.107742, -93.219131,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14002
14003,"Silver Lake Rd & CR I","Near side S",  45.107922, -93.219284,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14003
14004,"Silver Lake Rd & Bronson Dr","Near side S",  45.103603, -93.219170,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14004
14005,"Silver Lake Rd & Bronson Dr","Across from N",  45.103512, -93.219017,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14005
14006,"Silver Lake Rd & Parkview Dr","Near side N",  45.102642, -93.219009,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14006
14007,"Silver Lake Rd & Parkview Dr","Across from S",  45.102776, -93.219162,"Silver Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14007
1401,"106 St W & Verdi Rd","Near side E",  44.811852, -93.294571,"106 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1401
1402,"106 St W & River Terrace","Near side E",  44.811840, -93.292465,"106 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1402
14022,"Central Av NE & Osborne Rd NE","Far side S",  45.107552, -93.238190,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14022
14024,"Central Av NE & 76 Av NE","Near side N",  45.105537, -93.238052,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14024
14026,"Central Av NE & 75 Av NE","Across from S",  45.104218, -93.238152,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14026
14027,"Central Av NE & 75 Av NE","Near side N",  45.104034, -93.238007,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14027
14028,"Central Av NE & Fireside Dr","Near side N",  45.103107, -93.238014,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14028
14029,"Central Av NE & Fireside Dr","Near side S",  45.103287, -93.238159,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14029
1403,"106 St W & Lyndale Av S","Near side E",  44.811821, -93.288742,"106 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1403
14030,"Central Av NE & Onondaga St","Near side S",  45.102413, -93.238152,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14030
14031,"Central Av NE & Onondaga St","Far side N",  45.102459, -93.238007,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14031
1404,"Lyndale Av S & Mission Rd","Near side N",  44.813721, -93.288544,"Lyndale Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1404
14044,"CR H-2 & Silver Lake Rd","Near side W",  45.100655, -93.218925,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14044
14045,"CR H-2 & Silver Lake Rd","Far side E",  45.100555, -93.218910,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14045
14046,"CR H-2 & Red Oak Dr","Near side E",  45.100597, -93.216652,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14046
14047,"CR H-2 & Parkview Dr","Near side W",  45.100689, -93.217140,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14047
14048,"CR H-2 & Sunnyside Rd","Across from W",  45.100731, -93.215233,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14048
14049,"CR H-2 & Sunnyside Rd","Near side E",  45.100624, -93.215401,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14049
1405,"Lyndale Av S & 104 St W","Near side N",  44.815010, -93.288551,"Lyndale Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1405
14050,"CR H-2 & Scotland Green Apts (E)","Across from E",  45.100700, -93.211891,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14050
14051,"CR H-2 & Scotland Green Apts (W)","Near side W",  45.100750, -93.213585,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14051
14052,"CR H-2 & Scotland Green Apts (E)","Far side W",  45.100807, -93.211136,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14052
14053,"CR H-2 & Long Lake Rd","Near side E",  45.100735, -93.208992,"CR H-2",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14053
14055,"Long Lake Rd & Ridge Ln","Near side N",  45.097980, -93.208748,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14055
14056,"Long Lake Rd & Ridge Ln","Near side S",  45.098160, -93.208893,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14056
14057,"Long Lake Rd & Woodale Dr","Near side S",  45.097260, -93.208870,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14057
14058,"Long Lake Rd & Woodale Dr","Across from N",  45.097168, -93.208725,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14058
14059,"Long Lake Rd & Woodcrest Dr","Near side N",  45.095284, -93.208687,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14059
1406,"Lyndale Av S & #10301","Far side N",  44.817207, -93.288551,"Lyndale Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1406
14060,"Long Lake Rd & Woodcrest Dr","Near side S",  45.095467, -93.208839,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14060
14061,"Long Lake Rd & CR H","Near side S",  45.093643, -93.208801,"Long Lake Rd",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14061
14063,"CR H & 17 Av NW","Near side E",  45.093472, -93.210190,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14063
14064,"CR H & Greenwood Dr","Near side W",  45.093582, -93.209900,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14064
14065,"CR H & Eastwood Dr","Near side W",  45.093559, -93.211128,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14065
14066,"CR H & Oriole Ln","Near side E",  45.093449, -93.211380,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14066
14067,"CR H & Rainbow Ln","Near side E",  45.093426, -93.212570,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14067
14068,"CR H & Rainbow Ln","Near side W",  45.093529, -93.212448,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14068
14069,"CR H & Brighton Ln","Near side W",  45.093506, -93.213722,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14069
1407,"Lyndale Av S & 102 St W","Near side N",  44.818970, -93.288544,"Lyndale Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1407
14070,"CR H & Brighton Ln","Far side E",  45.093403, -93.213669,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14070
14071,"CR H & Sunnyside Rd","Across from E",  45.093376, -93.215126,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14071
14072,"CR H & Sunnyside Rd","Near side W",  45.093483, -93.214981,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14072
14073,"CR H & Red Oak Dr","Near side W",  45.093456, -93.216263,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14073
14074,"CR H & Robin Lane","Near side E",  45.093346, -93.216515,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14074
14075,"CR H & Longview Dr","Across from E",  45.093319, -93.217796,"CR H",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14075
14076,"CR H & Longview Dr","Near side W",  45.093430, -93.217545,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14076
14077,"CR H & Silver Lake Rd","Near side W",  45.093407, -93.218826,"CR H",MOUNDS VIEW,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14077
14078,"Silver Lake Rd & CR H","Near side N",  45.093262, -93.218887,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14078
14079,"Silver Lake Rd & Eastman Dr","Near side N",  45.092350, -93.218880,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14079
1408,"102 St W & Harriet Av S","Near side E",  44.819004, -93.286217,"102 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1408
14080,"Silver Lake Rd & Eastman Dr","Near side S",  45.092300, -93.219025,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14080
14081,"Silver Lake Rd & Gregory Dr","Across from S",  45.090759, -93.219025,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14081
14082,"Silver Lake Rd & Gregory Dr","Near side N",  45.090748, -93.218872,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14082
14083,"Silver Lake Rd & Erin Court","Near side N",  45.089508, -93.218857,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14083
14084,"Silver Lake Rd & Erin Court","Across from S",  45.089600, -93.219009,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14084
14085,"Silver Lake Rd & Mississippi St","Near side S",  45.086205, -93.218987,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14085
14086,"Silver Lake Rd & Mississippi St","Near side N",  45.086021, -93.218842,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14086
14087,"Silver Lake Rd & Rice Creek Rd","Near side N",  45.082413, -93.218811,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14087
14088,"Silver Lake Rd & Rice Creek Rd","Near side S",  45.082596, -93.218956,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14088
14089,"Silver Lake Rd & Hamilton Court","Across from S",  45.079353, -93.218979,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14089
1409,"102 St W & Grand Av S","Near side E",  44.819000, -93.284950,"102 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1409
14090,"Silver Lake Rd & Hamilton Court","Near side N",  45.079258, -93.218819,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14090
14091,"Silver Lake Rd & 17 Terrace","Across from N",  45.078014, -93.218773,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14091
14092,"Silver Lake Rd & 17 Terrace NW","Near side S",  45.078110, -93.218925,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14092
14093,"Silver Lake Rd & 17 St NW","Near side S",  45.077206, -93.218918,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14093
14094,"Silver Lake Rd & 17 St NW","Near side N",  45.077026, -93.218765,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14094
14095,"Silver Lake Rd & 16 St NW","Across from N",  45.075371, -93.218742,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14095
14096,"Silver Lake Rd & 16 St NW","Near side S",  45.075474, -93.218895,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14096
14097,"Silver Lake Rd & 15 St NW","Near side S",  45.073597, -93.218849,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14097
14098,"Silver Lake Rd & 15 St NW","Near side N",  45.073418, -93.218689,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14098
14099,"Silver Lake Rd & 14 St NW","Near side N",  45.071575, -93.218605,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14099
141,"Lyndale Av S & 56 St W","Far side N",  44.901623, -93.288231,"Lyndale Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=141
1410,"102 St W & Pleasant Av S","Near side E",  44.819004, -93.283737,"102 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1410
14100,"Silver Lake Rd & 14 St NW","Near side S",  45.071754, -93.218758,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14100
14101,"Silver Lake Rd & Innsbruck Dr","Near side S",  45.067707, -93.218689,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14101
14102,"Silver Lake Rd & Palmer Dr","Near side N",  45.067528, -93.218536,"Silver Lake Rd",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14102
14103,"Central Av NE & Gardena Av","Near side N",  45.074944, -93.242012,"Central Av NE",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14103
14104,"Gardena Av & Central Av NE","Near side W",  45.075020, -93.241837,"Gardena Av",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14104
14105,"Gardena Av & Tennison Dr","Near side E",  45.074852, -93.239227,"Gardena Av",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14105
14106,"Matterhorn Dr & Gardena Av","Far side S",  45.074722, -93.237816,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14106
14107,"Gardena Av & Matterhorn Dr","Far side W",  45.074913, -93.237900,"Gardena Av",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14107
14108,"Matterhorn Dr & #5776","Across from N",  45.073231, -93.237755,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14108
14109,"Matterhorn Dr & #5776","Near side S",  45.073223, -93.237907,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14109
1411,"102 St W & Wentworth Av S","Near side E",  44.818996, -93.281258,"102 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1411
14110,"Matterhorn Dr & #5695","Across from S",  45.071609, -93.237221,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14110
14111,"Matterhorn Dr & #5695","Far side N",  45.071537, -93.237038,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14111
14112,"Innsbruck Dr & Matterhorn Dr","Near side W",  45.070232, -93.236702,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14112
14113,"Matterhorn Dr & Innsbruck Dr","Across from S",  45.070381, -93.236916,"Matterhorn Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14113
14114,"Innsbruck Dr & Danube Rd W","Far side E",  45.070129, -93.235352,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14114
14115,"Innsbruck Dr & Danube Rd W","Near side W",  45.070236, -93.235405,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14115
14116,"Innsbruck Dr & Danube Rd E","Near side W",  45.069660, -93.233070,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14116
14117,"Innsbruck Dr & Danube Rd E","Near side E",  45.069649, -93.233360,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14117
14118,"Innsbruck Dr & Bavarian Pass","Near side E",  45.069260, -93.231407,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14118
14119,"Innsbruck Dr & Bavarian Pass","Near side W",  45.069370, -93.231163,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14119
1412,"102 St W & Blaisdell Av S","Near side E",  44.818996, -93.280037,"102 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1412
14120,"Innsbruck Dr & Innsbruck Ct N","Near side W",  45.069462, -93.229561,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14120
14121,"Innsbruck Dr & Innsbruck Ct N","Across from E",  45.069347, -93.229805,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14121
14122,"Innsbruck Dr & Meister Rd","Across from W",  45.069530, -93.228600,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14122
14123,"Innsbruck Dr & Meister Rd","Near side E",  45.069408, -93.228836,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14123
14124,"Innsbruck Dr & Black Forest Condo","Across from E",  45.069504, -93.227852,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14124
14125,"Innsbruck Dr & Black Forest Condo","Near side W",  45.069618, -93.227753,"Innsbruck Dr",FRIDLEY,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14125
14126,"Innsbruck Dr & 32 Av NW","Near side W",  45.069813, -93.226059,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14126
14127,"Innsbruck Dr & 32 Av NW","Across from E",  45.069683, -93.226295,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14127
14128,"Innsbruck Dr & 29 Av NW","Across from E",  45.069820, -93.223351,"Innsbruck Dr",NEW BRIGHTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=14128
