stop_lat,route_color,stop_lon,route_text_color,route_id,fips,stop_sequence,stop_id,route_short_name,stop_name,B19013_001E
32.205376,00569C,-110.965335,FFFFFF,10817,040190008001078,39,12020,23,4th Av/24th St,34698
32.207278,00569C,-110.965335,FFFFFF,10817,040190008001069,40,12021,23,4th Av/22nd St,34698
32.209701,00569C,-110.965427,FFFFFF,10817,040190008001054,41,12022,23,4th Av/20th St,34698
32.21357,00569C,-110.965452,FFFFFF,10817,040190008002062,42,12023,23,4th Av/17th St,34698
32.21651,00569C,-110.965475,FFFFFF,10817,040190009001012,43,12024,23,4th Av/15th St,27616
32.21997,00569C,-110.965838,FFFFFF,10817,040190001001010,44,12025,23,12th St/4th Av,23125
32.2226,00569C,-110.968239,FFFFFF,10817,040190001001001,45,14217,23,Downtown Ronstadt Center,23125
32.118396,DB6D1D,-110.962965,FFFFFF,10818,040199409001044,1,15006,24,Komelic/Pantak,27121
32.119529,DB6D1D,-110.96929,FFFFFF,10818,040190037052014,2,12043,24,Los Reales/Missiondale,38631
32.119556,DB6D1D,-110.973132,FFFFFF,10818,040190037052014,3,12045,24,Los Reales/San Fernando,38631
32.119932,DB6D1D,-110.977463,FFFFFF,10818,040190037052011,4,12046,24,12th Av/Los Reales,38631
32.122544,DB6D1D,-110.977486,FFFFFF,10818,040190037052007,5,14832,24,12th Av/Marcus,38631
32.126088,DB6D1D,-110.977509,FFFFFF,10818,040190037052005,6,14862,24,12th Av/Leary Dr,38631
32.130665,DB6D1D,-110.977542,FFFFFF,10818,040190037053003,7,12050,24,12th Av/Medina,38631
32.135143,DB6D1D,-110.977545,FFFFFF,10818,040190037042017,8,12102,24,12th Av/Valencia,38525
32.137913,DB6D1D,-110.977532,FFFFFF,10818,040190037042007,9,12104,24,12th Av/Santa Maria,38525
32.141601,DB6D1D,-110.977485,FFFFFF,10818,040190037041022,10,12106,24,12th Av/Bilby,38525
32.14529,DB6D1D,-110.97747,FFFFFF,10818,040190037041010,11,12107,24,12th Av/C Alvord,38525
32.14896,DB6D1D,-110.977476,FFFFFF,10818,040190038022011,12,12108,24,12th Av/Drexel,22560
32.151436,DB6D1D,-110.97747,FFFFFF,10818,040190038022009,13,12109,24,12th Av/Canada St,22560
32.15622,DB6D1D,-110.977435,FFFFFF,10818,040190038024003,14,12114,24,12th Av/Nebraska,22560
32.159331,DB6D1D,-110.977426,FFFFFF,10818,040190038023012,15,12115,24,12th Av/Wyoming,22560
32.163145,DB6D1D,-110.976052,FFFFFF,10818,040190038023001,16,12542,24,Irvington/11th Av,22560
32.162731,DB6D1D,-110.9712,FFFFFF,10818,040190038024000,17,14229,24,Laos Transit Center,22560
32.126891,F0AF13,-110.875147,000000,10819,040194105011099,1,209,26,Craycroft/I-10 TTT,57390
32.134526,F0AF13,-110.893063,000000,10819,040190041161019,2,14443,26,Valencia/Benson Hwy,32941
32.134449,F0AF13,-110.901424,000000,10819,040190041161009,3,14865,26,Valencia/Columbus,32941
32.134415,F0AF13,-110.906901,000000,10819,040190041161009,4,14388,26,Valencia/Alvernon,32941
32.134965,F0AF13,-110.909312,000000,10819,040190041161009,5,16134,26,Alvernon/Valencia,32941
32.138204,F0AF13,-110.90924,000000,10819,040190041161008,6,14423,26,Alvernon/Antrim Loop,32941
32.142855,F0AF13,-110.909182,000000,10819,040190041161000,7,14424,26,Alvernon/White River,32941
32.147067,F0AF13,-110.909514,000000,10819,040190041171039,8,12681,26,Benson Hy/Alvernon,37404
32.149159,F0AF13,-110.912695,000000,10819,040190041171040,9,12682,26,Benson Hy/Drexel,37404
32.15069,F0AF13,-110.915317,000000,10819,040190041171040,10,12660,26,Benson Hy/3562 E Benson,37404
32.152681,F0AF13,-110.918404,000000,10819,040190041171034,11,12684,26,Benson Hy/Palo Verde,37404
32.154131,F0AF13,-110.921713,000000,10819,040190041152005,12,12685,26,Masterson/Benson Hwy,44183
32.152157,F0AF13,-110.922172,000000,10819,040190041152013,13,12686,26,Masterson/Behan,44183
32.149172,F0AF13,-110.922115,000000,10819,040190041152012,14,12687,26,Masterson/Drexel,44183
32.148883,F0AF13,-110.92592,000000,10819,040190041152017,15,212,26,Drexel/Country Club,44183
32.148838,F0AF13,-110.929032,000000,10819,040190041172027,16,14378,26,Drexel/Country Club MHP,37404
32.148799,F0AF13,-110.9357,000000,10819,040190041102000,17,14381,26,Drexel/Tucson,60859
32.148731,F0AF13,-110.938142,000000,10819,040190041102005,18,12697,26,Drexel/Wilson,60859
32.148762,F0AF13,-110.940846,000000,10819,040190041102016,19,12698,26,Drexel/Jasmine,60859
32.149026,F0AF13,-110.943373,000000,10819,040190041102016,20,12699,26,Campbell Av/Drexel,60859
32.151488,F0AF13,-110.943348,000000,10819,040190041102007,21,12644,26,Campbell Av/Holladay,60859
32.153553,F0AF13,-110.943337,000000,10819,040190041102002,22,12701,26,Campbell Av/Oregon,60859
32.156051,F0AF13,-110.943338,000000,10819,040190041101013,23,12702,26,Campbell Av/Bantam,60859
32.160953,F0AF13,-110.94323,000000,10819,040190041101003,24,12704,26,Campbell Av/Irvington,60859
32.163372,F0AF13,-110.943984,000000,10819,040190022013000,25,213,26,Irvington/Campbell,24870
32.163369,F0AF13,-110.948664,000000,10819,040190022013002,26,14890,26,Irvington/C Ole,24870
32.163406,F0AF13,-110.952668,000000,10819,040190022011039,27,12706,26,Irvington/Mountain,24870
32.163426,F0AF13,-110.956802,000000,10819,040190022011033,28,12707,26,Irvington/Park Av,24870
32.163435,F0AF13,-110.960125,000000,10819,040190022011033,29,12708,26,Irvington/1st Av,24870
32.163383,F0AF13,-110.964889,000000,10819,040190024003009,30,12709,26,Irvington/3rd Av,27852
32.161933,F0AF13,-110.971378,000000,10819,040190038024000,31,14219,26,Laos Transit Center,22560
32.13118,E6C75A,-111.082599,000000,10820,040199410002000,1,15951,27,Casino del Sol Park & Ride,30000
32.133357,E6C75A,-111.070893,000000,10820,040190043202000,2,15959,27,Valencia/Mark,27847
32.133366,E6C75A,-111.062318,000000,10820,040190043201006,3,15960,27,Valencia/Cmo de Oeste,27847
32.132721,E6C75A,-111.053953,000000,10820,040190043201009,4,16053,27,Valencia/Settler Av,27847
32.133597,E6C75A,-111.036784,000000,10820,040190043211000,5,15962,27,Valencia/Cmo de la Tierra,45597
32.134819,E6C75A,-111.028729,000000,10820,040190043122025,6,16047,27,Cardinal/Valencia,26186
32.137869,E6C75A,-111.028611,000000,10820,040190043121001,7,16048,27,Cardinal/San Paulus,26186
32.14145,E6C75A,-111.028637,000000,10820,040190043122010,8,16049,27,Cardinal/Bilby,26186
32.145058,E6C75A,-111.028651,000000,10820,040190043123027,9,16051,27,Cardinal/Alvaro,26186
32.14826,E6C75A,-111.028354,000000,10820,040190043123025,10,12557,27,Drexel/Cardinal,26186
32.14826,E6C75A,-111.023855,000000,10820,040190043123018,11,12558,27,Drexel/Hildreth,26186
32.148283,E6C75A,-111.019774,000000,10820,040190043123020,12,12559,27,Drexel/Westover,26186
32.14833,E6C75A,-111.012549,000000,10820,040199409001000,13,222,27,Drexel/Mission,27121
32.148344,E6C75A,-111.006336,000000,10820,040190025063006,14,14436,27,Drexel/Oak Tree,45793
32.148288,E6C75A,-111.000501,000000,10820,040190025064003,15,14437,27,Drexel/Wood Crest Dr,45793
32.14803,E6C75A,-110.998919,000000,10820,040190025064003,16,12527,27,Midvale Park/Drexel,45793
32.143604,E6C75A,-110.999089,000000,10820,040190025064006,17,12529,27,Midvale Park/Houchin,45793
32.139529,E6C75A,-110.99908,000000,10820,040190025062002,18,12530,27,Midvale Park/Headley,45793
32.136873,E6C75A,-110.999073,000000,10820,040190025062004,19,12531,27,Midvale Park/Walmart,45793
32.13368,E6C75A,-110.997962,000000,10820,040190025062032,20,230,27,Valencia/Midvale Park Rd,45793
32.145884,E6C75A,-110.988565,000000,10820,040190039021010,21,193,27,Pima College Desert Vista Campus,30455
32.135122,E6C75A,-110.981948,000000,10820,040190039021008,22,12533,27,Santa Clara/Santa Louisa,30455
32.1379,E6C75A,-110.981899,000000,10820,040190039021014,23,12534,27,Santa Clara/Santa Maria,30455
32.139818,E6C75A,-110.981842,000000,10820,040190039021016,24,12535,27,Santa Clara/C Garcia,30455
32.143139,E6C75A,-110.981858,000000,10820,040190039022008,25,12536,27,Santa Clara/Mossman,30455
32.145677,E6C75A,-110.981818,000000,10820,040190039022008,26,12537,27,Santa Clara/C Ramona,30455
32.148441,E6C75A,-110.98176,000000,10820,040190039022001,27,14498,27,Santa Clara/Drexel,30455
32.14896,E6C75A,-110.977476,000000,10820,040190038022011,28,12108,27,12th Av/Drexel,22560
32.151436,E6C75A,-110.97747,000000,10820,040190038022009,29,12109,27,12th Av/Canada St,22560
32.15622,E6C75A,-110.977435,000000,10820,040190038024003,30,12114,27,12th Av/Nebraska,22560
32.159331,E6C75A,-110.977426,000000,10820,040190038023012,31,12115,27,12th Av/Wyoming,22560
32.163145,E6C75A,-110.976052,000000,10820,040190038023001,32,12542,27,Irvington/11th Av,22560
32.162379,E6C75A,-110.971537,000000,10820,040190038024000,33,14221,27,Laos Transit Center,22560
32.162427,896EFF,-110.971405,FFFFFF,10821,040190038024000,1,14230,29,Laos Transit Center,22560
32.160603,896EFF,-110.967553,FFFFFF,10821,040190038021003,2,13974,29,Nogales Hy/Irvington,22560
32.159318,896EFF,-110.968243,FFFFFF,10821,040190038021010,3,12061,29,6th Av/Thoroughbred,22560
32.155599,896EFF,-110.96814,FFFFFF,10821,040190038022000,4,12062,29,6th Av/Nebraska,22560
32.154175,896EFF,-110.968174,FFFFFF,10821,040190038022000,5,12063,29,6th Av/Alaska,22560
32.148324,896EFF,-110.968079,FFFFFF,10821,040190037041000,6,208,29,6th Av/Drexel,38525
32.144681,896EFF,-110.968052,FFFFFF,10821,040190037041000,7,13979,29,6th Av/Delta,38525
32.140962,896EFF,-110.968083,FFFFFF,10821,040190037042000,8,13980,29,6th Av/Bilby,38525
32.137438,896EFF,-110.967962,FFFFFF,10821,040190037042013,9,13981,29,6th Av/Valeska,38525
32.13419,896EFF,-110.968889,FFFFFF,10821,040190037042014,10,229,29,Valencia/Missiondale,38525
32.134188,896EFF,-110.972656,FFFFFF,10821,040190037042017,11,13982,29,Valencia/Fiesta,38525
32.134156,896EFF,-110.978664,FFFFFF,10821,040190039021006,12,13983,29,Valencia/12th Av,30455
32.133924,896EFF,-110.994784,FFFFFF,10821,040190025062000,13,13984,29,Valencia/Midvale Medical Ctr,45793
32.133888,896EFF,-110.999654,FFFFFF,10821,040190025062004,14,201,29,Valencia/Midvale Park Rd,45793
32.133906,896EFF,-111.003755,FFFFFF,10821,040190025062007,15,14949,29,Valencia/Oak Tree,45793
32.133944,896EFF,-111.008121,FFFFFF,10821,040190025062026,16,14906,29,Valencia/Headley,45793
32.133945,896EFF,-111.016674,FFFFFF,10821,040199409001002,17,13987,29,Valencia/Mission,27121
32.133979,896EFF,-111.02091,FFFFFF,10821,040190043122017,18,13988,29,Valencia/Westover (old Cir. K),26186
32.133958,896EFF,-111.024503,FFFFFF,10821,040190043122025,19,13989,29,Valencia/Hildreth,26186
32.132344,896EFF,-111.028916,FFFFFF,10821,040190043211000,20,231,29,Cardinal/Valencia,45597
32.127696,896EFF,-111.02903,FFFFFF,10821,040190043211010,21,15005,29,Cardinal/Pajarito,45597
32.124141,896EFF,-111.029046,FFFFFF,10821,040190043211008,22,13996,29,Cardinal/Christopher Dr,45597
32.119255,896EFF,-111.029395,FFFFFF,10821,040190043211017,23,15931,29,Los Reales/Cardinal,45597
32.119235,896EFF,-111.033849,FFFFFF,10821,040190043211023,24,15928,29,Los Reales/Cmo Alegre,45597
32.119179,896EFF,-111.037994,FFFFFF,10821,040190043212012,25,14000,29,Los Reales/Cmo de la Tierra,45597
32.119136,896EFF,-111.043738,FFFFFF,10821,040190043212012,26,14001,29,Los Reales/Bolingbroke,45597
32.115655,896EFF,-111.047808,FFFFFF,10821,040190043201016,27,14002,29,Tetakusim Rd/Beehive Av,27847
32.115627,896EFF,-111.051693,FFFFFF,10821,040190043201016,28,16201,29,Tetakusim Rd/Caballo Rd,27847
32.115586,896EFF,-111.05512,FFFFFF,10821,040190043201016,29,11085,29,Tetakusim Rd/Settler Av,27847
32.114866,896EFF,-111.063646,FFFFFF,10821,040199410001000,30,234,29,C Tetakusim/Cmo de Oeste,30000
32.114318,896EFF,-111.066724,FFFFFF,10821,040199410001009,31,11086,29,Cmo Potam /C Tetakusim,30000
32.113091,896EFF,-111.066735,FFFFFF,10821,040199410001009,32,11087,29,Cmo Potam /Ball Field,30000
32.111715,896EFF,-111.06843,FFFFFF,10821,040199410001009,33,14595,29,C Torim/Cmo Tetaviecti,30000
32.113442,896EFF,-111.068891,FFFFFF,10821,040199410001009,34,14699,29,Cmo Benem/Liogue Senior Center,30000
32.115254,896EFF,-111.068872,FFFFFF,10821,040199410001009,35,14597,29,Cmo Benem/C Tetakusim,30000
32.11652,896EFF,-111.06887,FFFFFF,10821,040199410001003,36,14598,29,Cmo Benem/C Vicam,30000
32.118852,896EFF,-111.067568,FFFFFF,10821,040199410001002,37,14599,29,Los Reales/Cmo Tetaviecti,30000
32.118863,896EFF,-111.065278,FFFFFF,10821,040199410001000,38,14600,29,Los Reales/Cmo Rahum,30000
32.118297,896EFF,-111.06323,FFFFFF,10821,040199410001000,39,14518,29,Cmo de Oeste/Los Reales,30000
32.166109,F0AF13,-110.815521,FFFFFF,10822,040190040583001,1,34,3,Pima College East Campus,75476
32.164878,F0AF13,-110.823762,FFFFFF,10822,040190040583004,2,14898,3,Pantano/Constant,75476
32.168596,F0AF13,-110.823763,FFFFFF,10822,040190040583001,3,12613,3,Pantano/Poinciana,75476
32.172455,F0AF13,-110.82376,FFFFFF,10822,040190040583001,4,12614,3,Pantano/Dogwood,75476
32.17723,F0AF13,-110.823121,FFFFFF,10822,040190040583001,5,20,3,Escalante/Pantano,75476
32.177204,F0AF13,-110.818965,FFFFFF,10822,040190040583001,6,14096,3,Escalante/Manitoba,75476
32.177166,F0AF13,-110.816565,FFFFFF,10822,040190040583001,7,14097,3,Escalante/Le Breque,75476
32.177174,F0AF13,-110.810588,FFFFFF,10822,040190040583001,8,14924,3,Escalante/Av de las Palmas,75476
32.177634,F0AF13,-110.806882,FFFFFF,10822,040190040351000,9,13188,3,Cmo Seco/Escalante,31938
32.182287,F0AF13,-110.806869,FFFFFF,10822,040190040351000,10,13189,3,Cmo Seco/Magda,31938
32.184483,F0AF13,-110.807437,FFFFFF,10822,040190040352010,11,14101,3,Stella/Cmo Seco,31938
32.184527,F0AF13,-110.811035,FFFFFF,10822,040190040352011,12,13191,3,Stella/Morman Dr,31938
32.184551,F0AF13,-110.815138,FFFFFF,10822,040190040353000,13,13192,3,Stella/Sarnoff,31938
32.184547,F0AF13,-110.818564,FFFFFF,10822,040190040353000,14,14367,3,Stella/Manitoba,31938
32.184576,F0AF13,-110.822535,FFFFFF,10822,040190040353000,15,13193,3,Stella/Lakeside,31938
32.184699,F0AF13,-110.824463,FFFFFF,10822,040190040371012,16,13194,3,Stella/Pantano,63083
32.184755,F0AF13,-110.829098,FFFFFF,10822,040190040371015,17,13196,3,Stella/Marc,63083
32.184732,F0AF13,-110.832759,FFFFFF,10822,040190040372012,18,11872,3,Stella/Prudence,63083
32.184743,F0AF13,-110.83748,FFFFFF,10822,040190040372008,19,312,3,Stella/Charlotte,63083
32.184746,F0AF13,-110.841452,FFFFFF,10822,040190040331004,20,21,3,Stella/Kolb,35167
32.184711,F0AF13,-110.845992,FFFFFF,10822,040190040331005,21,13199,3,Stella/Langley,35167
32.18472,F0AF13,-110.849843,FFFFFF,10822,040190040332011,22,14822,3,Stella/Mann,35167
32.184753,F0AF13,-110.853512,FFFFFF,10822,040190040332011,23,14112,3,Stella/C Polar,35167
32.184756,F0AF13,-110.857616,FFFFFF,10822,040190040332009,24,13201,3,Stella/Wilmot,35167
32.187184,F0AF13,-110.857822,FFFFFF,10822,040190036004000,25,14493,3,Wilmot/David Dr,30231
32.192685,F0AF13,-110.85775,FFFFFF,10822,040190040082008,26,14115,3,Wilmot/Golf Links,43125
32.196184,F0AF13,-110.857795,FFFFFF,10822,040190040083009,27,14116,3,Wilmot/C Marte,43125
32.200044,F0AF13,-110.857762,FFFFFF,10822,040190040083006,28,14117,3,Wilmot/C Herculo,43125
32.203588,F0AF13,-110.857765,FFFFFF,10822,040190040084006,29,14118,3,Wilmot/Bellatrix,43125
32.207114,F0AF13,-110.857789,FFFFFF,10822,040190033023014,30,13206,3,Wilmot/22nd St,47778
32.210979,F0AF13,-110.857819,FFFFFF,10822,040190033023007,31,14120,3,Wilmot/Colgate,47778
32.214712,F0AF13,-110.857802,FFFFFF,10822,040190033023003,32,13209,3,Wilmot/Malvern,47778
32.217575,F0AF13,-110.857778,FFFFFF,10822,040190033024001,33,14124,3,Wilmot/Scarlett,47778
32.221957,F0AF13,-110.857742,FFFFFF,10822,040190040682003,34,81,3,Wilmot/Broadway,38417
32.225963,F0AF13,-110.8578,FFFFFF,10822,040190040681017,35,13508,3,Wilmot/Carondelet,38417
32.228967,F0AF13,-110.858557,FFFFFF,10822,040190030023029,36,13823,3,5th St/Wilmot,40982
32.22896,F0AF13,-110.863839,FFFFFF,10822,040190030023023,37,13825,3,5th St/Indian House,40982
32.229016,F0AF13,-110.868669,FFFFFF,10822,040190030023025,38,13826,3,5th St/McKinley,40982
32.228976,F0AF13,-110.871336,FFFFFF,10822,040190030022026,39,13827,3,5th St/Van Buren,40982
32.229003,F0AF13,-110.875888,FFFFFF,10822,040190031022016,40,13828,3,5th St/Craycroft,31250
32.228991,F0AF13,-110.880068,FFFFFF,10822,040190031022019,41,13830,3,5th St/Beverly,31250
32.229002,F0AF13,-110.883654,FFFFFF,10822,040190031022011,42,13831,3,5th St/Rosemont,31250
32.228981,F0AF13,-110.888718,FFFFFF,10822,040190032001019,43,13832,3,5th St/Arcadia,38661
32.228902,F0AF13,-110.892822,FFFFFF,10822,040190032002005,44,13833,3,5th St/Swan,38661
32.228909,F0AF13,-110.897176,FFFFFF,10822,040190032004021,45,13834,3,5th St/Belvedere,38661
32.228972,F0AF13,-110.898581,FFFFFF,10822,040190032004022,46,13835,3,5th St/Catalina,38661
32.228925,F0AF13,-110.901479,FFFFFF,10822,040190032006002,47,13836,3,5th St/Columbus,38661
32.228939,F0AF13,-110.905619,FFFFFF,10822,040190032006003,48,13837,3,5th St/Irving,38661
32.228973,F0AF13,-110.91003,FFFFFF,10822,040190032005007,49,23,3,5th St/Alvernon,38661
32.228923,F0AF13,-110.913556,FFFFFF,10822,040190032005008,50,13838,3,5th St/Dodge,38661
32.228896,F0AF13,-110.918472,FFFFFF,10822,040190019001015,51,13839,3,5th St/Palo Verde,40919
32.228935,F0AF13,-110.920135,FFFFFF,10822,040190019001011,52,13840,3,5th St/Jones,40919
32.228474,F0AF13,-110.927018,FFFFFF,10822,040190019004003,53,11844,3,6th St/Country Club,40919
32.22802,F0AF13,-110.931331,FFFFFF,10822,040190019004005,54,11845,3,6th St/Treat,40919
32.227951,F0AF13,-110.935727,FFFFFF,10822,040190006003000,55,11846,3,6th St/Tucson,39000
32.227936,F0AF13,-110.939791,FFFFFF,10822,040190006003003,56,11847,3,6th St/Plumer,39000
32.227934,F0AF13,-110.94447,FFFFFF,10822,040190005004017,57,16055,3,6th St/Campbell,
32.227922,F0AF13,-110.947819,FFFFFF,10822,040190005004013,58,11848,3,6th St/Cherry,
32.227844,F0AF13,-110.95134,FFFFFF,10822,040190005004018,59,15942,3,6th St/Highland,
32.227838,F0AF13,-110.956628,FFFFFF,10822,040190005007000,60,11736,3,6th St/Park Av,
32.22788,F0AF13,-110.959924,FFFFFF,10822,040190005007002,61,16111,3,6th St/Euclid,
32.227816,F0AF13,-110.963823,FFFFFF,10822,040190004003032,62,11852,3,6th St/3rd Av,31328
32.227844,F0AF13,-110.966515,FFFFFF,10822,040190004001033,63,16102,3,6th St/Herbert Av,31328
32.223113,F0AF13,-110.968178,FFFFFF,10822,040190001001001,64,14211,3,Downtown Ronstadt Center,23125
32.224426,F0AF13,-110.970948,FFFFFF,10822,040190001002000,65,10858,3,Alameda/Stone,23125
32.223427,F0AF13,-110.97419,FFFFFF,10822,040190003002053,66,11172,3,Alameda/Court Av,16111
32.223298,F0AF13,-110.976772,FFFFFF,10822,040190002001018,67,13856,3,Granada/Pso Redondo,34006
32.226583,F0AF13,-110.97784,FFFFFF,10822,040190002001000,68,13857,3,Granada/405 Granada,34006
32.227713,F0AF13,-110.978264,FFFFFF,10822,040190003002037,69,13670,3,St Mary's/Granada,16111
32.229538,F0AF13,-110.983773,FFFFFF,10822,040190011001002,70,13671,3,St Mary's/I-10 Interstate,27250
32.229838,F0AF13,-110.987844,FFFFFF,10822,040190011001024,71,13672,3,St Mary's/Columbia,27250
32.229673,F0AF13,-110.990063,FFFFFF,10822,040190011001026,72,130,3,St Mary's/Grande,27250
32.229446,F0AF13,-110.9924,FFFFFF,10822,040190011001022,73,14457,3,St Mary's/Melrose Av,27250
32.229186,F0AF13,-110.995129,FFFFFF,10822,040190011002017,74,13674,3,St Mary's/Cuesta,27250
32.229018,F0AF13,-110.99763,FFFFFF,10822,040190011002012,75,13675,3,St Mary's/Cherokee,27250
32.228918,F0AF13,-110.999376,FFFFFF,10822,040190044152013,76,13676,3,St Mary's/Silverbell,28264
32.228483,F0AF13,-111.002743,FFFFFF,10822,040190044152008,77,13677,3,St Mary's/San Rafael,28264
32.226662,F0AF13,-111.005479,FFFFFF,10822,040190044152008,78,13678,3,St Mary's/Anklam,28264
32.225068,F0AF13,-111.009895,FFFFFF,10822,040190044152015,79,16113,3,Anklam/2002 W Anklam,28264
32.226583,F0AF13,-111.016596,FFFFFF,10822,040190044152002,80,16152,3,Pima College West Campus,28264
32.288792,F26D74,-110.968915,FFFFFF,10823,040190045101007,1,14754,312X,Tohono Transit Center,10829
32.296431,F26D74,-110.971752,FFFFFF,10823,040190047252018,2,11350,312X,River/Stone,29921
32.323261,F26D74,-110.974774,FFFFFF,10823,040190047145007,3,284,312X,Oracle/Orange Grove,73661
32.330569,F26D74,-110.976527,FFFFFF,10823,040190047145003,4,12169,312X,Oracle/Casas Adobes Rd,73661
32.345573,F26D74,-110.976024,FFFFFF,10823,040190047132016,5,12191,312X,Oracle/Suffolk Dr,62159
32.350899,F26D74,-110.974952,FFFFFF,10823,040190047132016,6,14312,312X,Oracle/Magee,62159
32.355825,F26D74,-110.973695,FFFFFF,10823,040190047131014,7,12193,312X,Oracle/Mountain Vista,62159
32.366577,F26D74,-110.969375,FFFFFF,10823,040190047131001,8,12194,312X,Oracle/Hardy Rd,62159
32.373946,F26D74,-110.966158,FFFFFF,10823,040190047131000,9,12195,312X,Oracle/C Concordia,62159
32.381291,F26D74,-110.963797,FFFFFF,10823,040190047162017,10,12196,312X,Oracle/Linda Vista,49107
32.388554,F26D74,-110.964225,FFFFFF,10823,040190047162026,11,12197,312X,Oracle/El Conquistador Wy,49107
32.400294,F26D74,-110.95491,FFFFFF,10823,040190047162039,12,12198,312X,Oracle/1st Av (OroValley),49107
32.403111,F26D74,-110.951349,FFFFFF,10823,040190047162030,13,16121,312X,Oracle/La Reserve,49107
32.407655,F26D74,-110.943027,FFFFFF,10823,040190047162032,14,161,312X,Oracle/Honeywell,49107
32.40678,F26D74,-110.944957,FFFFFF,10823,040190047162032,15,14841,312X,Oracle/Honeywell,49107
32.441468,F26D74,-110.938846,FFFFFF,10823,040190046432045,16,15925,312X,Rancho Vistoso/Pusch Mountain View,48059
32.198717,F7941E,-110.874661,FFFFFF,10824,040190035032003,1,14842,34,30th St/Craycroft,25887
32.199957,F7941E,-110.87502,FFFFFF,10824,040190035031009,2,134,34,Craycroft/29th St,25887
32.203871,F7941E,-110.874998,FFFFFF,10824,040190035031005,3,12849,34,Craycroft/25th St,25887
32.205664,F7941E,-110.874894,FFFFFF,10824,040190035031002,4,12850,34,Craycroft/Juarez,25887
32.207261,F7941E,-110.874961,FFFFFF,10824,040190035024013,5,12851,34,Craycroft/22nd St,22500
32.21003,F7941E,-110.874994,FFFFFF,10824,040190035024003,6,12852,34,Craycroft/20th St,22500
32.214783,F7941E,-110.875026,FFFFFF,10824,040190033033019,7,12853,34,Craycroft/Wilshire,25875
32.218704,F7941E,-110.874994,FFFFFF,10824,040190033031017,8,12854,34,Craycroft/St Joseph Church,25875
32.221908,F7941E,-110.875032,FFFFFF,10824,040190033031013,9,14307,34,Craycroft/Broadway,25875
32.225,F7941E,-110.875211,FFFFFF,10824,040190033031014,10,14310,34,Craycroft/Burns,25875
32.227523,F7941E,-110.875287,FFFFFF,10824,040190033031003,11,12860,34,Craycroft/Holmes,25875
32.229218,F7941E,-110.87535,FFFFFF,10824,040190030022027,12,12861,34,Craycroft/5th St,40982
32.232925,F7941E,-110.875313,FFFFFF,10824,040190030022015,13,12862,34,Craycroft/Rosewood,40982
32.236832,F7941E,-110.87535,FFFFFF,10824,040190030022002,14,12864,34,Craycroft/Speedway,40982
32.240022,F7941E,-110.875375,FFFFFF,10824,040190030021013,15,12866,34,Craycroft/Fairmount,40982
32.241862,F7941E,-110.875387,FFFFFF,10824,040190030021003,16,12867,34,Craycroft/Lee,40982
32.243836,F7941E,-110.875441,FFFFFF,10824,040190030031013,17,12868,34,Craycroft/Pima,30227
32.246885,F7941E,-110.875301,FFFFFF,10824,040190030031000,18,12869,34,Craycroft/Waverly,30227
32.251155,F7941E,-110.87518,FFFFFF,10824,040190030042023,19,257,34,Craycroft/Grant,28800
32.254667,F7941E,-110.875156,FFFFFF,10824,040190030042014,20,14311,34,Craycroft/Copper,28800
32.258001,F7941E,-110.876439,FFFFFF,10824,040190029041016,21,12871,34,Glenn/Sidney,59816
32.257992,F7941E,-110.879896,FFFFFF,10824,040190029041013,22,12872,34,Glenn/Beverly,59816
32.257938,F7941E,-110.883353,FFFFFF,10824,040190029041005,23,12873,34,Glenn/Rosemont,59816
32.257954,F7941E,-110.88862,FFFFFF,10824,040190029041010,24,16124,34,Glenn/Orlando,59816
32.258257,F7941E,-110.892428,FFFFFF,10824,040190029041009,25,15002,34,Swan/Glenn,59816
32.261752,F7941E,-110.892348,FFFFFF,10824,040190029031013,26,14603,34,Swan/Ft. Lowell,49393
32.265384,F7941E,-110.893776,FFFFFF,10824,040190029031001,27,14605,34,Camp Lowell/Swan,49393
32.265135,F7941E,-110.897035,FFFFFF,10824,040190029031001,28,14607,34,Camp Lowell/Laurel,49393
32.265186,F7941E,-110.902383,FFFFFF,10824,040190029051003,29,12880,34,Fort Lowell/Riverhaven,36324
32.265182,F7941E,-110.906576,FFFFFF,10824,040190029051003,30,12881,34,Fort Lowell/Sycamore,36324
32.265267,F7941E,-110.910229,FFFFFF,10824,040190028012015,31,258,34,Fort Lowell/Alvernon,25128
32.265243,F7941E,-110.914689,FFFFFF,10824,040190028012023,32,12882,34,Fort Lowell/Dodge,25128
32.265128,F7941E,-110.918867,FFFFFF,10824,040190028012022,33,12883,34,Fort Lowell/Palo Verde,25128
32.265102,F7941E,-110.922042,FFFFFF,10824,040190028011010,34,12884,34,Fort Lowell/Edith,25128
32.265033,F7941E,-110.927275,FFFFFF,10824,040190017001010,35,12885,34,Fort Lowell/Country Club,51389
32.265003,F7941E,-110.930438,FFFFFF,10824,040190017001013,36,12886,34,Fort Lowell/Christmas,51389
32.264972,F7941E,-110.935958,FFFFFF,10824,040190027022007,37,12887,34,Fort Lowell/Tucson,40945
32.264921,F7941E,-110.939865,FFFFFF,10824,040190027022005,38,12888,34,Fort Lowell/Wilson,40945
32.264908,F7941E,-110.944174,FFFFFF,10824,040190027033013,39,12794,34,Fort Lowell/Campbell,33125
