fare_id,price,currency_type,payment_method,transfers,transfer_duration
2036,2.10,USD,1,,
2037,2.10,USD,1,,
2038,2.10,USD,1,,
2039,2.10,USD,1,,
2040,2.10,USD,1,,
2041,6.20,USD,1,,
2042,2.10,USD,1,,
2043,2.10,USD,1,,
2044,3.30,USD,1,,
2045,11.20,USD,1,,
2046,7.25,USD,1,,
2047,8.00,USD,1,,
2048,8.30,USD,1,,
2049,7.35,USD,1,,
2050,8.05,USD,1,,
2051,3.65,USD,1,,
2052,4.10,USD,1,,
2053,9.20,USD,1,,
2054,4.65,USD,1,,
2055,6.75,USD,1,,
2056,5.30,USD,1,,
2057,5.10,USD,1,,
2058,4.95,USD,1,,
2059,4.75,USD,1,,
2060,4.65,USD,1,,
2061,4.55,USD,1,,
2062,4.45,USD,1,,
2063,4.30,USD,1,,
2064,4.30,USD,1,,
2065,4.30,USD,1,,
2066,4.60,USD,1,,
2067,4.85,USD,1,,
2068,5.15,USD,1,,
2069,5.40,USD,1,,
2070,5.70,USD,1,,
2071,6.05,USD,1,,
2072,6.55,USD,1,,
2073,6.95,USD,1,,
2074,5.70,USD,1,,
2075,6.90,USD,1,,
2076,7.35,USD,1,,
2077,6.80,USD,1,,
2078,3.45,USD,1,,
2079,6.60,USD,1,,
2080,6.15,USD,1,,
2081,5.95,USD,1,,
2082,5.60,USD,1,,
2083,5.15,USD,1,,
2084,4.55,USD,1,,
2085,4.10,USD,1,,
2086,2.10,USD,1,,
2087,2.10,USD,1,,
2088,2.10,USD,1,,
2089,2.10,USD,1,,
2090,2.10,USD,1,,
2091,2.10,USD,1,,
2092,6.20,USD,1,,
2093,2.10,USD,1,,
2094,3.30,USD,1,,
2095,11.30,USD,1,,
2096,7.40,USD,1,,
2097,8.20,USD,1,,
2098,8.45,USD,1,,
2099,7.55,USD,1,,
2100,8.20,USD,1,,
2101,3.45,USD,1,,
2102,3.95,USD,1,,
2103,9.10,USD,1,,
2104,4.50,USD,1,,
2105,6.80,USD,1,,
2106,5.40,USD,1,,
2107,5.20,USD,1,,
2108,5.00,USD,1,,
2109,4.80,USD,1,,
2110,4.75,USD,1,,
2111,4.65,USD,1,,
2112,4.50,USD,1,,
2113,4.40,USD,1,,
2114,4.40,USD,1,,
2115,4.40,USD,1,,
2116,4.70,USD,1,,
2117,4.90,USD,1,,
2118,5.25,USD,1,,
2119,5.50,USD,1,,
2120,5.80,USD,1,,
2121,6.10,USD,1,,
2122,6.65,USD,1,,
2123,7.00,USD,1,,
2124,5.80,USD,1,,
2125,7.00,USD,1,,
2126,7.45,USD,1,,
2127,6.85,USD,1,,
2128,3.45,USD,1,,
2129,6.65,USD,1,,
2130,6.20,USD,1,,
2131,6.05,USD,1,,
2132,5.65,USD,1,,
2133,5.25,USD,1,,
2134,4.65,USD,1,,
2135,4.25,USD,1,,
2136,2.10,USD,1,,
2137,2.10,USD,1,,
2138,2.10,USD,1,,
2139,2.10,USD,1,,
2140,2.10,USD,1,,
2141,2.10,USD,1,,
2142,2.10,USD,1,,
2143,6.20,USD,1,,
2144,3.30,USD,1,,
2145,11.40,USD,1,,
2146,7.45,USD,1,,
2147,8.25,USD,1,,
2148,8.50,USD,1,,
2149,7.60,USD,1,,
2150,8.30,USD,1,,
2151,3.45,USD,1,,
2152,3.45,USD,1,,
2153,8.85,USD,1,,
2154,4.25,USD,1,,
2155,6.95,USD,1,,
2156,5.55,USD,1,,
2157,5.30,USD,1,,
2158,5.15,USD,1,,
2159,4.95,USD,1,,
2160,4.85,USD,1,,
2161,4.80,USD,1,,
2162,4.65,USD,1,,
2163,4.55,USD,1,,
2164,4.55,USD,1,,
2165,4.55,USD,1,,
2166,4.85,USD,1,,
2167,5.05,USD,1,,
2168,5.35,USD,1,,
2169,5.60,USD,1,,
2170,5.95,USD,1,,
2171,6.25,USD,1,,
2172,6.80,USD,1,,
2173,7.15,USD,1,,
2174,5.95,USD,1,,
2175,7.10,USD,1,,
2176,7.55,USD,1,,
2177,7.00,USD,1,,
2178,3.45,USD,1,,
2179,6.80,USD,1,,
2180,6.35,USD,1,,
2181,6.20,USD,1,,
2182,5.80,USD,1,,
2183,5.40,USD,1,,
2184,4.80,USD,1,,
2185,4.45,USD,1,,
2186,3.50,USD,1,,
2187,3.50,USD,1,,
2188,3.50,USD,1,,
2189,3.50,USD,1,,
2190,3.30,USD,1,,
2191,3.30,USD,1,,
2192,3.30,USD,1,,
2193,3.30,USD,1,,
2194,6.20,USD,1,,
2195,11.55,USD,1,,
2196,7.60,USD,1,,
2197,8.40,USD,1,,
2198,8.65,USD,1,,
2199,7.75,USD,1,,
2200,8.40,USD,1,,
2201,11.70,USD,1,,
2202,12.00,USD,1,,
2203,17.00,USD,1,,
2204,12.35,USD,1,,
2205,10.55,USD,1,,
2206,10.15,USD,1,,
2207,9.95,USD,1,,
2208,9.75,USD,1,,
2209,9.45,USD,1,,
2210,9.30,USD,1,,
2211,9.15,USD,1,,
2212,8.90,USD,1,,
2213,8.60,USD,1,,
2214,8.60,USD,1,,
2215,8.60,USD,1,,
2216,8.60,USD,1,,
2217,6.50,USD,1,,
2218,8.60,USD,1,,
2219,8.60,USD,1,,
2220,9.25,USD,1,,
2221,9.75,USD,1,,
2222,10.40,USD,1,,
2223,10.75,USD,1,,
2224,9.25,USD,1,,
2225,10.75,USD,1,,
2226,12.00,USD,1,,
2227,11.45,USD,1,,
2228,11.50,USD,1,,
2229,11.25,USD,1,,
2230,10.80,USD,1,,
2231,10.65,USD,1,,
2232,10.25,USD,1,,
2233,9.85,USD,1,,
2234,8.95,USD,1,,
2235,8.85,USD,1,,
2236,11.00,USD,1,,
2237,11.00,USD,1,,
2238,11.00,USD,1,,
2239,11.00,USD,1,,
2240,11.10,USD,1,,
2241,11.20,USD,1,,
2242,11.30,USD,1,,
2243,11.40,USD,1,,
2244,11.55,USD,1,,
2245,6.20,USD,1,,
2246,11.25,USD,1,,
2247,12.00,USD,1,,
2248,12.30,USD,1,,
2249,12.20,USD,1,,
2250,12.85,USD,1,,
2251,7.80,USD,1,,
2252,8.05,USD,1,,
2253,13.05,USD,1,,
2254,8.40,USD,1,,
2255,5.50,USD,1,,
2256,6.25,USD,1,,
2257,6.00,USD,1,,
2258,5.85,USD,1,,
2259,5.60,USD,1,,
2260,5.60,USD,1,,
2261,5.50,USD,1,,
2262,5.35,USD,1,,
2263,5.25,USD,1,,
2264,5.25,USD,1,,
2265,5.25,USD,1,,
2266,4.95,USD,1,,
2267,4.75,USD,1,,
2268,4.45,USD,1,,
2269,4.20,USD,1,,
2270,3.90,USD,1,,
2271,2.10,USD,1,,
2272,2.10,USD,1,,
2273,2.10,USD,1,,
2274,4.50,USD,1,,
2275,5.70,USD,1,,
2276,8.05,USD,1,,
2277,7.50,USD,1,,
2278,7.60,USD,1,,
2279,7.30,USD,1,,
2280,6.85,USD,1,,
2281,6.70,USD,1,,
2282,6.30,USD,1,,
2283,5.90,USD,1,,
2284,5.35,USD,1,,
2285,5.35,USD,1,,
2286,7.10,USD,1,,
2287,7.10,USD,1,,
2288,7.10,USD,1,,
2289,7.10,USD,1,,
2290,7.20,USD,1,,
2291,7.25,USD,1,,
2292,7.40,USD,1,,
2293,7.45,USD,1,,
2294,7.60,USD,1,,
2295,11.25,USD,1,,
2296,6.20,USD,1,,
2297,2.55,USD,1,,
2298,3.00,USD,1,,
2299,8.25,USD,1,,
2300,8.90,USD,1,,
2301,8.55,USD,1,,
2302,8.85,USD,1,,
2303,13.85,USD,1,,
2304,9.20,USD,1,,
2305,6.30,USD,1,,
2306,7.00,USD,1,,
2307,6.80,USD,1,,
2308,6.60,USD,1,,
2309,6.40,USD,1,,
2310,6.35,USD,1,,
2311,6.25,USD,1,,
2312,6.10,USD,1,,
2313,6.00,USD,1,,
2314,6.00,USD,1,,
2315,6.00,USD,1,,
2316,5.75,USD,1,,
2317,5.55,USD,1,,
2318,5.20,USD,1,,
2319,4.95,USD,1,,
2320,4.65,USD,1,,
2321,4.35,USD,1,,
2322,3.80,USD,1,,
2323,3.30,USD,1,,
2324,5.25,USD,1,,
2325,6.45,USD,1,,
2326,8.85,USD,1,,
2327,8.30,USD,1,,
2328,8.35,USD,1,,
2329,8.05,USD,1,,
2330,7.65,USD,1,,
2331,7.45,USD,1,,
2332,7.10,USD,1,,
2333,6.65,USD,1,,
2334,6.10,USD,1,,
2335,6.10,USD,1,,
2336,7.90,USD,1,,
2337,7.90,USD,1,,
2338,7.90,USD,1,,
2339,7.90,USD,1,,
2340,7.95,USD,1,,
2341,8.00,USD,1,,
2342,8.20,USD,1,,
2343,8.25,USD,1,,
2344,8.40,USD,1,,
2345,12.00,USD,1,,
2346,2.55,USD,1,,
2347,6.20,USD,1,,
2348,2.10,USD,1,,
2349,9.00,USD,1,,
2350,9.70,USD,1,,
2351,8.80,USD,1,,
2352,9.10,USD,1,,
2353,14.10,USD,1,,
2354,9.45,USD,1,,
2355,6.55,USD,1,,
2356,7.30,USD,1,,
2357,7.05,USD,1,,
2358,6.85,USD,1,,
2359,6.65,USD,1,,
2360,6.60,USD,1,,
2361,6.55,USD,1,,
2362,6.40,USD,1,,
2363,6.30,USD,1,,
2364,6.30,USD,1,,
2365,6.30,USD,1,,
2366,6.00,USD,1,,
2367,5.80,USD,1,,
2368,5.50,USD,1,,
2369,5.25,USD,1,,
2370,4.95,USD,1,,
2371,4.60,USD,1,,
2372,4.10,USD,1,,
2373,3.70,USD,1,,
2374,5.55,USD,1,,
2375,6.70,USD,1,,
2376,9.10,USD,1,,
2377,8.55,USD,1,,
2378,8.60,USD,1,,
2379,8.35,USD,1,,
2380,7.90,USD,1,,
2381,7.75,USD,1,,
2382,7.35,USD,1,,
2383,6.95,USD,1,,
2384,6.40,USD,1,,
2385,6.40,USD,1,,
2386,8.15,USD,1,,
2387,8.15,USD,1,,
2388,8.15,USD,1,,
2389,8.15,USD,1,,
2390,8.20,USD,1,,
2391,8.30,USD,1,,
2392,8.45,USD,1,,
2393,8.50,USD,1,,
2394,8.65,USD,1,,
2395,12.30,USD,1,,
2396,3.00,USD,1,,
2397,2.10,USD,1,,
2398,6.20,USD,1,,
2399,9.30,USD,1,,
2400,9.95,USD,1,,
2401,7.90,USD,1,,
2402,8.20,USD,1,,
2403,13.20,USD,1,,
2404,8.55,USD,1,,
2405,7.55,USD,1,,
2406,6.00,USD,1,,
2407,5.75,USD,1,,
2408,5.60,USD,1,,
2409,5.40,USD,1,,
2410,5.30,USD,1,,
2411,5.30,USD,1,,
2412,5.30,USD,1,,
2413,5.30,USD,1,,
2414,5.30,USD,1,,
2415,5.30,USD,1,,
2416,5.50,USD,1,,
2417,5.70,USD,1,,
2418,6.00,USD,1,,
2419,6.25,USD,1,,
2420,6.55,USD,1,,
2421,6.90,USD,1,,
2422,7.40,USD,1,,
2423,7.75,USD,1,,
2424,6.55,USD,1,,
2425,7.75,USD,1,,
2426,2.10,USD,1,,
2427,2.10,USD,1,,
2428,7.70,USD,1,,
2429,2.10,USD,1,,
2430,3.60,USD,1,,
2431,3.75,USD,1,,
2432,4.15,USD,1,,
2433,4.55,USD,1,,
2434,5.15,USD,1,,
2435,5.45,USD,1,,
2436,7.25,USD,1,,
2437,7.25,USD,1,,
2438,7.25,USD,1,,
2439,7.25,USD,1,,
2440,7.30,USD,1,,
2441,7.35,USD,1,,
2442,7.55,USD,1,,
2443,7.60,USD,1,,
2444,7.75,USD,1,,
2445,12.20,USD,1,,
2446,8.25,USD,1,,
2447,9.00,USD,1,,
2448,9.30,USD,1,,
2449,6.20,USD,1,,
2450,2.10,USD,1,,
2451,8.60,USD,1,,
2452,8.85,USD,1,,
2453,13.85,USD,1,,
2454,9.25,USD,1,,
2455,8.25,USD,1,,
2456,6.65,USD,1,,
2457,6.45,USD,1,,
2458,6.25,USD,1,,
2459,6.05,USD,1,,
2460,6.00,USD,1,,
2461,5.95,USD,1,,
2462,5.95,USD,1,,
2463,6.00,USD,1,,
2464,6.00,USD,1,,
2465,6.00,USD,1,,
2466,6.15,USD,1,,
2467,6.35,USD,1,,
2468,6.70,USD,1,,
2469,6.95,USD,1,,
2470,7.25,USD,1,,
2471,7.55,USD,1,,
2472,8.10,USD,1,,
2473,8.45,USD,1,,
2474,7.25,USD,1,,
2475,8.45,USD,1,,
2476,2.10,USD,1,,
2477,3.65,USD,1,,
2478,8.40,USD,1,,
2479,3.85,USD,1,,
2480,4.25,USD,1,,
2481,4.45,USD,1,,
2482,4.80,USD,1,,
2483,5.25,USD,1,,
2484,5.80,USD,1,,
2485,6.15,USD,1,,
2486,7.90,USD,1,,
2487,7.90,USD,1,,
2488,7.90,USD,1,,
2489,7.90,USD,1,,
2490,8.00,USD,1,,
2491,8.05,USD,1,,
2492,8.20,USD,1,,
2493,8.30,USD,1,,
2494,8.40,USD,1,,
2495,12.85,USD,1,,
2496,8.90,USD,1,,
2497,9.70,USD,1,,
2498,9.95,USD,1,,
2499,2.10,USD,1,,
2500,6.20,USD,1,,
