route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
2,2022_02_14-SA-MVS-Saturday-03,1053558,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-SA-MVS-Saturday-03,1053557,San Francisco Int'l Airport + Millbrae,1,,1009378_shp,,1,1
2,2022_02_14-SA-MVS-Saturday-03,1053564,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-SA-MVS-Saturday-03,1053563,San Francisco Int'l Airport + Millbrae,1,,1009378_shp,,1,1
2,2022_02_14-SA-MVS-Saturday-03,1053570,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-SA-MVS-Saturday-03,1053569,San Francisco Int'l Airport + Millbrae,1,,1009378_shp,,1,1
2,2022_02_14-SA-MVS-Saturday-03,1053575,Antioch via SFO,0,,1001357_shp,,1,1
1,2022_02_14-SA-MVS-Saturday-03,1053576,San Francisco Int'l Airport + Millbrae,1,,1001439_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052809,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052784,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052808,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052785,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052807,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052773,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052793,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052778,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052789,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052770,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052804,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052766,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052805,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052762,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052796,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052783,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052800,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052774,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052794,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052775,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052790,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052767,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052786,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052763,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052806,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052779,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052797,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052780,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052798,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052771,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052791,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052776,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052787,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052768,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052801,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052764,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052802,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052781,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052795,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052782,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052799,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052772,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052792,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052777,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052788,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052769,Richmond via Millbrae,0,,1001234_shp,,1,1
7,2022_02_14-SA-MVS-Saturday-03,1052803,San Francisco Int'l Airport + Millbrae,1,,1001291_shp,,1,1
8,2022_02_14-SA-MVS-Saturday-03,1052765,Richmond via Millbrae,0,,1001234_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052915,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052954,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052913,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052952,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052914,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052953,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052911,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052922,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052884,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052923,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052885,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052924,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052886,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052925,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052887,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052926,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052888,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052927,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052889,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052928,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052890,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052929,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052891,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052930,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052892,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052931,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052893,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052932,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052894,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052933,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052895,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052934,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052896,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052935,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052897,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052936,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052898,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052937,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052899,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052938,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052900,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052939,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052901,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052940,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052902,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052941,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052903,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052942,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052904,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052943,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052905,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052944,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052906,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1052945,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052907,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053466,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1052908,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053522,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053523,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053531,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053530,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053537,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053535,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053543,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053541,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053549,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053547,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053555,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053553,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053561,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053559,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053567,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053565,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053573,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053571,Daly City,1,,1001696_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053577,Dublin/Pleasanton,0,,1001744_shp,,1,1
11,2022_02_14-SA-MVS-Saturday-03,1053578,Bay Fair,1,,1001672_shp,,1,1
12,2022_02_14-SA-MVS-Saturday-03,1053579,Dublin/Pleasanton,0,,1001740_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004447,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004448,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004449,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004450,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004451,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004452,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004453,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004454,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004455,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004456,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004457,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004458,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004459,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004460,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004461,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004462,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004463,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004464,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004465,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004466,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004467,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004468,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004469,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004470,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004471,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004472,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004473,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004474,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004475,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004476,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004477,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004478,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004479,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004480,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004481,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004482,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004483,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004484,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004485,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004486,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004487,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004488,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004489,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004490,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004491,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004492,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004493,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004494,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004495,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004496,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004497,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004498,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004499,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004500,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004501,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004502,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004503,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004504,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004505,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004506,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004507,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004508,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004509,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004510,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004511,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004512,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004513,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004514,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004515,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004516,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004517,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004518,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004519,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004520,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004521,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004522,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004523,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004524,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004525,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004526,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004527,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004528,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004529,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004530,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004531,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004532,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004533,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004534,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004535,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004536,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004537,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004538,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004539,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004540,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004541,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004542,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004543,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004544,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004545,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004546,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004547,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004548,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004549,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004550,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004551,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004552,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004553,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004554,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004555,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004556,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004557,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004558,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004559,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004560,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004561,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004562,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004563,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004564,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004565,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004566,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004567,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004568,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004569,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004570,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004571,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004572,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004573,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004574,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004575,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004576,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004577,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004578,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004579,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004580,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004581,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004582,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004583,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004584,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004585,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004586,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004587,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004588,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004589,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004590,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004591,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004592,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004593,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004594,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004595,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004596,Coliseum,0,,1004175_shp,,1,1
19,2022_02_14-SA19-Saturday-01,1004597,Coliseum,0,,1004175_shp,,1,1
