stop_id,stop_name,stop_lat,stop_lon,route_short_name,route_id,route_color,route_text_color,stop_sequence
90406,University City,39.9480556,-75.1902778,West Trenton Line,WTR,5D5EBC,FFFFFF,99
90004,30th Street Station,39.9566667,-75.1816667,West Trenton Line,WTR,5D5EBC,FFFFFF,98
90005,Suburban Station,39.9538889,-75.1677778,West Trenton Line,WTR,5D5EBC,FFFFFF,97
90006,Market East,39.9525,-75.1580556,West Trenton Line,WTR,5D5EBC,FFFFFF,96
90007,Temple University,39.9813889,-75.1494444,West Trenton Line,WTR,5D5EBC,FFFFFF,95
90407,Fern Rock T C,40.0405556,-75.1347222,West Trenton Line,WTR,5D5EBC,FFFFFF,94
90410,Jenkintown Wyncote,40.0927778,-75.1375,West Trenton Line,WTR,5D5EBC,FFFFFF,93
90315,Noble,40.1044444,-75.1241667,West Trenton Line,WTR,5D5EBC,FFFFFF,92
90316,Rydal,40.1075,-75.1105556,West Trenton Line,WTR,5D5EBC,FFFFFF,91
90317,Meadowbrook,40.1113889,-75.0925,West Trenton Line,WTR,5D5EBC,FFFFFF,90
90318,Bethayres,40.1166667,-75.0683333,West Trenton Line,WTR,5D5EBC,FFFFFF,89
90319,Philmont,40.1219444,-75.0436111,West Trenton Line,WTR,5D5EBC,FFFFFF,88
90320,Forest Hills,40.1277778,-75.0205556,West Trenton Line,WTR,5D5EBC,FFFFFF,87
90321,Somerton,40.1305556,-75.0119444,West Trenton Line,WTR,5D5EBC,FFFFFF,86
90322,Trevose,40.1402778,-74.9825,West Trenton Line,WTR,5D5EBC,FFFFFF,85
90323,Neshaminy,40.1469444,-74.9616667,West Trenton Line,WTR,5D5EBC,FFFFFF,84
90324,Langhorne,40.1608333,-74.9125,West Trenton Line,WTR,5D5EBC,FFFFFF,83
90325,Woodbourne,40.1925,-74.8891667,West Trenton Line,WTR,5D5EBC,FFFFFF,82
90326,Yardley,40.2352778,-74.8305556,West Trenton Line,WTR,5D5EBC,FFFFFF,81
90327,West Trenton,40.2577778,-74.8152778,West Trenton Line,WTR,5D5EBC,FFFFFF,80
90001,Cynwyd,40.0066667,-75.2316667,Cynwyd Line,CYN,6F549E,FFFFFF,1
90002,Bala,40.0011111,-75.2277778,Cynwyd Line,CYN,6F549E,FFFFFF,3
90003,Wynnefield Avenue,39.99,-75.2255556,Cynwyd Line,CYN,6F549E,FFFFFF,5
90004,30th Street Station,39.9566667,-75.1816667,Cynwyd Line,CYN,6F549E,FFFFFF,15
90005,Suburban Station,39.9538889,-75.1677778,Cynwyd Line,CYN,6F549E,FFFFFF,19
90701,Trenton,40.2177778,-74.755,Trenton Line,TRE,F683C9,FFFFFF,1
90702,Levittown-Tullytown,40.1402778,-74.8169444,Trenton Line,TRE,F683C9,FFFFFF,4
90703,Bristol,40.1047222,-74.8547222,Trenton Line,TRE,F683C9,FFFFFF,6
90704,Croydon,40.0936111,-74.9066667,Trenton Line,TRE,F683C9,FFFFFF,7
90705,Eddington,40.0830556,-74.9336111,Trenton Line,TRE,F683C9,FFFFFF,8
90706,Cornwells Heights,40.0716667,-74.9522222,Trenton Line,TRE,F683C9,FFFFFF,9
90707,Torresdale,40.0544444,-74.9844444,Trenton Line,TRE,F683C9,FFFFFF,11
90708,Holmesburg Jct,40.0327778,-75.0236111,Trenton Line,TRE,F683C9,FFFFFF,12
90709,Tacony,40.0233333,-75.0388889,Trenton Line,TRE,F683C9,FFFFFF,13
90710,Bridesburg,40.0105556,-75.0697222,Trenton Line,TRE,F683C9,FFFFFF,15
90711,North Philadelphia Amtrak,39.9972222,-75.155,Trenton Line,TRE,F683C9,FFFFFF,17
90004,30th Street Station,39.9566667,-75.1816667,Trenton Line,TRE,F683C9,FFFFFF,27
90005,Suburban Station,39.9538889,-75.1677778,Trenton Line,TRE,F683C9,FFFFFF,31
90407,Fern Rock T C,40.0405556,-75.1347222,Warminster Line,WAR,F7AF42,FFFFFF,2
90009,Wayne Junction,40.0222222,-75.16,Warminster Line,WAR,F7AF42,FFFFFF,5
90007,Temple University,39.9813889,-75.1494444,Warminster Line,WAR,F7AF42,FFFFFF,11
