stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
12884,,Fort Lowell/Edith,E FORT LOWELL RD & N EDITH BLVD,32.265102,-110.922042,,,,,0
12885,,Fort Lowell/Country Club,E FORT LOWELL RD & N COUNTRY CLUB RD,32.265033,-110.927275,,,,,0
12886,,Fort Lowell/Christmas,E FORT LOWELL RD & N CHRISTMAS AVE,32.265003,-110.930438,,,,,0
12887,,Fort Lowell/Tucson,E FORT LOWELL RD & N TUCSON BLVD,32.264972,-110.935958,,,,,0
12888,,Fort Lowell/Wilson,E FORT LOWELL RD & N WILSON AVE,32.264921,-110.939865,,,,,0
12889,,Fort Lowell/Campbell,E FORT LOWELL RD & N CAMPBELL AVE,32.264768,-110.943538,,,,,0
12891,,Fort Lowell/Mountain,E FORT LOWELL RD & E NAVAJO RD,32.264919,-110.952728,,,,,0
12895,,1st Av/Prince,N 1ST AV & E PRINCE RD,32.271674,-110.960896,,,,,0
12896,,1st Av/Rillito Apts,N 1ST AV & E PASTIME RD,32.274851,-110.960933,,,,,0
12897,,1st Av/Roger,N 1ST AVE & E ROGER RD,32.27962,-110.960974,,,,,0
12899,,1st Av/Wetmore,N 1ST AV & E WETMORE RD,32.286998,-110.960931,,,,,0
12900,,1st Av/Rillito Park,N 1ST AVE & E BROMLEY ST,32.291282,-110.960978,,,,,0
12902,,Stone/River,W RIVER RD & N STONE AVE,32.295683,-110.971248,,,,,0
12907,,1st Av/Limberlost,N 1ST AVE & E LIMBERLOST DR,32.283421,-110.961171,,,,,0
12910,,1st Av/Pastime Rd,N 1ST AVE & E PASTIME RD,32.275315,-110.961177,,,,,0
12911,,1st Av/Prince,N 1ST AVE & E YAVAPAI RD,32.27176,-110.961172,,,,,0
12912,,1st Av/Yavapai,N 1ST AVE & E YAVAPAI RD,32.270074,-110.961114,,,,,0
12913,,1st Av/Halcyon,N 1ST AVE & E HALCYON RD,32.267233,-110.96109,,,,,0
12914,,1st Av/Blacklidge,N 1ST AVE & E BLACKLIDGE DR,32.261001,-110.961068,,,,,0
12915,,1st Av/Glenn,N 1ST AVE & E GLENN ST,32.257389,-110.961064,,,,,0
12916,,1st Av/Jacinto,N 1ST AVE & E JACINTO ST,32.253732,-110.961046,,,,,0
12918,,Euclid/Linden,N EUCLID AVE & E LINDEN ST,32.244812,-110.959651,,,,,0
12919,,Euclid/Elm,N EUCLID AVE & E ELM ST,32.242378,-110.959653,,,,,0
12920,,Euclid/Drachman,N EUCLID AVE & E DRACHMAN ST,32.239356,-110.9596,,,,,0
12921,,Euclid/Speedway,N EUCLID AVE & E SPEEDWAY BLVD,32.235649,-110.959574,,,,,0
12922,,Euclid/1st St,N EUCLID AVE & E 2ND ST,32.234089,-110.959558,,,,,0
12923,,Euclid/University,N EUCLID AVE & E UNIVERSITY BLVD,32.231528,-110.959563,,,,,0
12938,,Park/20th St,S PARK AVE & E 20TH ST,32.209221,-110.956374,,,,,0
12939,,Park/25th St,S PARK AVE & E 25TH ST,32.203307,-110.956272,,,,,0
12940,,Park/Silverlake,S PARK AVE & E SILVERLAKE RD,32.199368,-110.956257,,,,,0
12941,,Park/31st St,S PARK AV & E 31ST ST,32.197355,-110.95627,,,,,0
12942,,Park/34th St,S PARK AVE & E 34TH ST,32.194791,-110.956206,,,,,0
12943,,Park/35th St,S PARK AVE & E 35TH ST,32.193203,-110.956126,,,,,0
12944,,Park/37th St,S PARK AVE & E 37TH ST,32.19168,-110.95645,,,,,0
12945,,Park/39th St,S PARK AVE & E 39TH ST,32.189645,-110.956447,,,,,0
12946,,Park/Ajo,S PARK AVE & E AJO WAY,32.176291,-110.956452,,,,,0
12947,,Park/Police Station,S PARK AVE & S SANTA CRUZ SUBSTATION RD,32.171993,-110.956359,,,,,0
12948,,Park/Ohio,S PARK AVE & E OHIO ST,32.167411,-110.95632,,,,,0
12950,,Park/Wyoming,S PARK AVE & E WYOMING ST,32.159824,-110.956304,,,,,0
12951,,Park/Bantam,S PARK AVE & E BANTAM RD,32.156181,-110.956287,,,,,0
12952,,Park/Minorka,S PARK AVE & E MINORKA RD,32.151909,-110.956222,,,,,0
12956,,Pima/Desmond,E PIMA ST & N DESMOND LN,32.24342,-110.905334,,,,,0
12957,,Pima/Columbus,E PIMA ST & COLUMBUS,32.243345,-110.900724,,,,,0
12958,,Pima/Belvedere,E PIMA ST & N BELVEDERE AVE,32.243278,-110.896523,,,,,0
12959,,Pima/Swan,E PIMA ST & N SWAN RD,32.24338,-110.89217,,,,,0
12960,,Pima/Arcadia,E PIMA ST & N ARCADIA AVE,32.243326,-110.888622,,,,,0
12962,,Pima/Rosemont,E PIMA ST & N ROSEMONT BLVD,32.243289,-110.883745,,,,,0
12963,,Pima/Beverly,E PIMA ST & N BEVERLY AVE,32.243495,-110.880137,,,,,0
12964,,Pima/Woodland,E PIMA ST & N WOODLAND AVE,32.243309,-110.878145,,,,,0
12965,,Pima/Craycroft,E PIMA ST & N CRAYCROFT RD,32.243362,-110.875029,,,,,0
12966,,Pima/Van Buren,E PIMA ST & N VAN BUREN AVE,32.243337,-110.870731,,,,,0
12967,,Pima/Sahuara,E PIMA ST & N SAHUARA AVE,32.243255,-110.866413,,,,,0
12968,,Pima/Ridgeway,,32.243302,-110.863463,,,,,0
12969,,Pima/Rook,E PIMA ST & N ROOK AVE,32.243274,-110.859608,,,,,0
12973,,Pima/Sahuara,E PIMA ST & N SAHUARA AVE,32.243522,-110.86722,,,,,0
12974,,Pima/Van Buren,E PIMA ST & N VAN BUREN AVE,32.243496,-110.871515,,,,,0
12975,,Pima/Craycroft,E PIMA ST & N CRAYCROFT RD,32.243508,-110.875945,,,,,0
12976,,Pima/Beverly,E PIMA ST & N BEVERLY AVE,32.243349,-110.880133,,,,,0
12977,,Pima/Rosemont,E PIMA ST & N ROSEMONT BLVD,32.243496,-110.883774,,,,,0
12978,,Pima/Santa Rosa,E PIMA ST & N SANTA ROSA AVE,32.243485,-110.885957,,,,,0
12979,,Pima/Arcadia,E PIMA ST & N ARCADIA AVE,32.243479,-110.888684,,,,,0
12980,,Pima/Swan,E PIMA ST & N SWAN RD,32.243478,-110.893035,,,,,0
12981,,Pima/Belvedere,E PIMA ST & N CATALINA AVE,32.243505,-110.897249,,,,,0
12982,,Pima/Columbus,E PIMA ST & N COLUMBUS BLVD,32.243454,-110.901525,,,,,0
12983,,Pima/Desmond,E PIMA ST & N DESMOND LN,32.243474,-110.90596,,,,,0
12984,,Pima/Dodge,E PIMA ST & N DODGE BLVD,32.243411,-110.914483,,,,,0
12985,,Pima/Palo Verde,E PIMA ST & N PALO VERDE BL,32.243425,-110.918613,,,,,0
12986,,Pima/Howard,E PIMA ST & N HOWARD BL,32.243371,-110.922805,,,,,0
12987,,Elm/Country Club,E ELM ST & N COUNTRY CLUB RD,32.243315,-110.927219,,,,,0
12988,,Elm/Treat,E ELM ST & N TREAT AV,32.243293,-110.93151,,,,,0
12989,,Tucson Bl/Elm,N TUCSON BL & E ELM ST,32.242599,-110.935379,,,,,0
12991,,Tucson Bl/Drachman,N TUCSON BLVD & E DRACHMAN ST,32.239462,-110.935386,,,,,0
13010,,Ajo/Plaza Del Sol,W AJO WAY & S VIA CANTO,32.177737,-111.00043,,,,,0
13011,,Ajo/School@1573 W Ajo,W AJO WAY & S PHOEBE AVE,32.177793,-110.997973,,,,,0
13012,,Ajo/Holiday Isle Blvd,W AJO WAY & S HOLIDAY BLVD,32.177786,-110.994421,,,,,0
13013,,Ajo/Valley Rd,W AJO WAY & S VALLEY RD,32.177715,-110.991692,,,,,0
13014,,Ajo/16th Av,W AJO WAY & N I19 RAMP,32.177752,-110.982004,,,,,0
13016,,Ajo/12th Av,W AJO WAY & S 12TH AVE,32.177679,-110.976974,,,,,0
13017,,Ajo/Liberty,W AJO WAY & S LIBERTY AVE,32.177735,-110.973426,,,,,0
13030,,Ajo/Liberty,W AJO WAY & S LIBERTY AVE,32.177884,-110.974071,,,,,0
13031,,Ajo/12th Av,W AJO WAY & S 12TH AVE,32.177938,-110.978155,,,,,0
13032,,Ajo/16th Av,W AJO WAY & S 16TH AVE,32.177901,-110.98143,,,,,0
13033,,Ajo/Cottonwood,W AJO WAY & COTTONWOOD,32.17794,-110.991732,,,,,0
13034,,Ajo/Holiday Isle Blvd,W AJO WAY & S HOLIDAY BLVD,32.177938,-110.994218,,,,,0
13035,,Ajo/Phoebe,W AJO WAY & S PHOEBE AVE,32.177953,-110.996517,,,,,0
13036,,Ajo/Freedom Drive,W AJO WAY & S FREEDOM DR,32.177946,-110.999244,,,,,0
13038,,Ajo/Cook,W AJO WY & S COOK ST,32.177795,-111.006449,,,,,0
13050,,Park/Drexel,S PARK AVE & E DREXEL RD,32.148884,-110.956039,,,,,0
13051,,Park/Minorka,S PARK AVE & E MINORKA RD,32.152617,-110.956087,,,,,0
13052,,Park/Bantam,S PARK AVE & E BANTAM RD,32.156242,-110.95602,,,,,0
13053,,Park/Wyoming,S PARK AVE & E WYOMING ST,32.160083,-110.956025,,,,,0
13054,,Park/Irvington,S PARK AV & E IRVINGTON RD,32.163866,-110.956064,,,,,0
13055,,Park/Ohio,S PARK AVE & E OHIO ST,32.167951,-110.956145,,,,,0
13057,,Park/Palmdale,S PARK AVE & E PALMDALE ST,32.175473,-110.956207,,,,,0
13058,,Park/Tucson Marketplace,S PARK AVE & E 39TH ST,32.188298,-110.956228,,,,,0
13060,,Park/35th St,S PARK AVE & E 35TH ST,32.193418,-110.95606,,,,,0
13061,,Park/34rd St,S PARK AVE & E 34TH ST,32.194882,-110.956023,,,,,0
13062,,Park/31st St,S PARK AVE & E 31ST ST,32.197437,-110.956042,,,,,0
13063,,Park/Silverlake,S PARK AVE & E SILVERLAKE RD,32.199857,-110.956129,,,,,0
13064,,Park/25th St,S PARK AVE & E 25TH ST,32.203135,-110.956135,,,,,0
13069,,4th Av/20th St,S 4TH AVE & E 20TH ST,32.209702,-110.965501,,,,,0
13079,,Euclid/9th St,N EUCLID AVE & E 9TH ST,32.224077,-110.959362,,,,,0
13080,,Euclid/University,N EUCLID AVE & E 2ND ST,32.23195,-110.959389,,,,,0
13081,,Euclid/1st St,N EUCLID AVE & E 1ST ST,32.234487,-110.959325,,,,,0
13082,,Euclid/Speedway,N EUCLID AV & E SPEEDWAY BL,32.236402,-110.959386,,,,,0
13084,,Euclid/Lester,N EUCLID AVE & E LESTER ST,32.243713,-110.959469,,,,,0
13085,,Euclid/Seneca,N EUCLID AVE & E SENECA ST,32.246894,-110.959481,,,,,0
13087,,1st Av/Copper,N 1ST AVE & E COPPER ST,32.254624,-110.960807,,,,,0
13088,,1st Av/Glenn,N 1ST AVE & E GLENN ST,32.257899,-110.960812,,,,,0
13089,,1st Av/Blacklidge,N 1ST AVE & E BLACKLIDGE DR,32.261559,-110.960893,,,,,0
13090,,1st Av/Halcyon,N 1ST AVE & E HALCYON RD,32.267673,-110.960916,,,,,0
13091,,1st Av/Graybill,N 1ST AVE & E GRAYBILL DR,32.270045,-110.960924,,,,,0
13095,,1st Av/Limberlost,N 1ST AVE & E LIMBERLOST DR,32.283275,-110.960992,,,,,0
13096,,Wetmore/Carls Jr,E WETMORE RD & E WETMORE RD,32.286662,-110.962879,,,,,0
13098,,Wetmore/Stanley Pl,E WETMORE RD & N RADIN AVE,32.286629,-110.966988,,,,,0
13099,,Wetmore/Radin Av,E WETMORE RD & N RADIN AVE,32.286486,-110.966044,,,,,0
13114,,Cloud Rd/C Poco,E CLOUD RD & N C POCO,32.2689,-110.836097,,,,,0
13115,,Cloud Rd/Cmo Suerte,E CLOUD RD & N CAMINO SUERTE,32.268983,-110.831494,,,,,0
13116,,Cloud Rd/Manor Dr,E CLOUD RD & N MANOR DR,32.268943,-110.827098,,,,,0
13118,,Wrightstown/Pantano,E WRIGHTSTOWN RD & N PANTANO RD,32.250651,-110.824518,,,,,0
13119,,Pantano/Wrightstown,N PANTANO RD & E WRIGHTSTOWN RD,32.25051,-110.823894,,,,,0
13120,,Pantano/Hampton,N PANTANO RD & E HAMPTON ST,32.247778,-110.823957,,,,,0
13121,,Pantano/Pima,N PANTANO RD & E PIMA ST,32.243044,-110.823953,,,,,0
13123,,Pantano/Fairmount,N PANTANO RD & E FAIRMOUNT ST,32.239022,-110.823985,,,,,0
13124,,Pantano/Speedway,N PANTANO RD & E SPEEDWAY BLVD,32.236095,-110.823633,,,,,0
13127,,Pantano/5th St(Entrada),N PANTANO RD & E 5TH ST,32.227835,-110.823904,,,,,0
13128,,Pantano/CentrePark Dr,N PANTANO RD & E 5TH ST,32.22507,-110.823924,,,,,0
13129,,Pantano/Scarlett,S PANTANO RD & E SCARLETT ST,32.217769,-110.823956,,,,,0
13130,,Pantano/Kenyon,S PANTANO RD & E KENYON DR,32.21358,-110.8239,,,,,0
13131,,Pantano/19th St,S PANTANO RD & E 19TH PL,32.210729,-110.823687,,,,,0
13135,,Pantano/19th St,S PANTANO RD & E 19TH PL,32.210307,-110.823893,,,,,0
13136,,Pantano/Kenyon,S PANTANO RD & E KENYON DR,32.213885,-110.823682,,,,,0
13137,,Pantano/Scarlett,S PANTANO RD & E SCARLETT ST,32.217763,-110.823743,,,,,0
13139,,Pantano/5th St,N PANTANO RD & E 5TH ST,32.228324,-110.823727,,,,,0
13142,,Pantano/Speedway,N PANTANO RD & E SPEEDWAY BLVD,32.23518,-110.823976,,,,,0
13143,,Pantano/Pima,N PANTANO RD & E PIMA ST,32.24306,-110.823726,,,,,0
13153,,Wilmot/20th St,S WILMOT RD & E EASTLAND ST,32.210382,-110.858209,,,,,0
13154,,Wilmot/22nd St,S WILMOT RD & E 22ND ST,32.206332,-110.858085,,,,,0
13155,,Wilmot/26th St,S WILMOT RD & E C CASTOR,32.202743,-110.858146,,,,,0
13159,,Wilmot/Golf Links,S WILMOT RD & E GOLF LINKS RD,32.191622,-110.857963,,,,,0
13160,,Stella/Wilmot,E STELLA RD & S WILMOT RD,32.184582,-110.857393,,,,,0
13162,,Stella/Mann,E STELLA RD & S MANN AVE,32.184609,-110.84902,,,,,0
13163,,Stella/Jessica,E STELLA RD & S JESSICA AVE,32.184584,-110.844715,,,,,0
13166,,Stella/Marc,E STELLA RD & S MARC DR,32.184587,-110.828269,,,,,0
13168,,Stella/Lakeside,E STELLA RD & S LAKESIDE DR,32.184412,-110.822228,,,,,0
13169,,Stella/Sarnoff,E STELLA RD & E MORMON DR,32.184417,-110.814334,,,,,0
13170,,Stella/Magda,E STELLA RD & S MAGDA AVE,32.184371,-110.809598,,,,,0
13172,,Cmo Seco/Magda,S CMO SECO & S MAGDA AVE,32.182324,-110.806954,,,,,0
13173,,Cmo Seco/Escalante,S CMO SECO & S FRICK AVE,32.178041,-110.806965,,,,,0
13188,,Cmo Seco/Escalante,S CMO SECO & S FRICK AVE,32.177634,-110.806882,,,,,0
13189,,Cmo Seco/Magda,S CMO SECO & S MAGDA AVE,32.182287,-110.806869,,,,,0
13191,,Stella/Morman Dr,E STELLA RD & S MORMON DR,32.184527,-110.811035,,,,,0
13192,,Stella/Sarnoff,E STELLA RD & S SARNOFF DR,32.184551,-110.815138,,,,,0
13193,,Stella/Lakeside,E STELLA RD & S LAKESIDE DR,32.184576,-110.822535,,,,,0
13194,,Stella/Pantano,E STELLA RD & S PANTANO RD,32.184699,-110.824463,,,,,0
13196,,Stella/Marc,E STELLA RD & S MARC DR,32.184755,-110.829098,,,,,0
13198,,Stella/Charlotte,E STELLA RD & S CHARLOTTE AVE,32.184646,-110.837511,,,,,0
13199,,Stella/Langley,E STELLA RD & S LANGLEY AVE,32.184711,-110.845992,,,,,0
13201,,Stella/Wilmot,E STELLA RD & S WILMOT RD,32.184756,-110.857616,,,,,0
13206,,Wilmot/22nd St,S WILMOT RD & E 22ND ST,32.207114,-110.857789,,,,,0
13209,,Wilmot/Malvern,S WILMOT RD & E MALVERN ST,32.214712,-110.857802,,,,,0
13217,,Wilmot/Fairmount,N WILMOT RD & E FAIRMOUNT ST,32.239177,-110.858087,,,,,0
13230,,Cloud Rd/Manor Dr,E CLOUD RD & N MANOR DR,32.26901,-110.827553,,,,,0
13231,,Cloud Rd/Cmo Suerte,E CLOUD RD & N LODGE RD,32.269011,-110.83199,,,,,0
13232,,Cloud Rd/C Poco,E CLOUD RD & N CALLE POCO,32.269075,-110.836518,,,,,0
13240,,Wrightstown/Pantano,E WRIGHTSTOWN RD & N PANTANO RD,32.250812,-110.824421,,,,,0
13252,,Tucson Bl/Speedway,N TUCSON BLVD & E HELEN ST,32.236619,-110.93525,,,,,0
13253,,Tucson Bl/Drachman,WILSON AVENUE WASH & N TUCSON BLVD,32.239977,-110.93521,,,,,0
13255,,Lee/Tucson,E LEE ST & N FORGEUS AVE,32.241623,-110.935019,,,,,0
13256,,Forgeus/Elm,N FORGEUS AVE & E LEE ST,32.242708,-110.933849,,,,,0
13257,,Elm/Treat,E ELM ST & N TREAT AV,32.243143,-110.930786,,,,,0
13258,,Pima/Country Club,E PIMA ST & N COUNTRY CLUB RD,32.24316,-110.926434,,,,,0
13259,,Pima/Howard,E PIMA ST & N HOWARD BL,32.243214,-110.92221,,,,,0
13261,,Pima/Dodge,E PIMA ST & N DODGE BLVD,32.243307,-110.913748,,,,,0
13278,,Main/Simpson,S MAIN AVE & W SIMPSON ST,32.216088,-110.974411,,,,,0
13282,,22nd St/10th Av,W 22ND ST & S 10TH AVE,32.206696,-110.974202,,,,,0
13283,,22nd St/8th Av,W 22ND ST & S 8TH AVE,32.206661,-110.971003,,,,,0
13284,,22nd St/6th Av,E 22ND ST & S 6TH AVE,32.206745,-110.968204,,,,,0
13285,,22nd St/4th Av,E 22ND ST & S 4TH AVE,32.206698,-110.964584,,,,,0
13286,,22nd St/Euclid,E 22ND ST & EUCLID,32.20679,-110.959005,,,,,0
13288,,22nd St/Mountain,E 22ND ST & S SANTA RITA AVE,32.206759,-110.952419,,,,,0
13291,,22nd St/Treat,E 22ND ST & S COUNTRY CLUB RD,32.206704,-110.929925,,,,,0
13296,,22nd St/Dodge,E 22ND ST & S DODGE AVE,32.206814,-110.913462,,,,,0
13297,,22nd St/Irving,E 22ND ST & IRVING,32.206862,-110.904559,,,,,0
13298,,22nd St/Columbus,E 22ND ST & S BELVEDERE AVE,32.206872,-110.900564,,,,,0
13299,,22nd St/Belvedere,E 22ND ST & S BELVEDERE AVE,32.206844,-110.896318,,,,,0
13300,,22nd St/Swan,E 22ND ST & S SWAN RD,32.206826,-110.892014,,,,,0
13301,,22nd St/Mountain View,E 22ND ST & S MOUNTAIN VIEW,32.206795,-110.888311,,,,,0
13302,,22nd St/Rosemont,S 22ND ST & ROSEMONT,32.206773,-110.883267,,,,,0
13303,,22nd St/Magnolia,E 22ND ST & MAGNOLIA,32.206762,-110.880907,,,,,0
13304,,22nd St/Beverly,E 22ND ST & S BEVERLY AVE,32.20679,-110.879008,,,,,0
13306,,22nd St/Van Buren,E 22ND ST & S VAN BUREN AVE,32.206805,-110.870543,,,,,0
13307,,22nd St/Sahuara Av,E 22ND ST & S SAHUARA AVE,32.206812,-110.866758,,,,,0
13308,,22nd St/Alamo,E 22ND ST & S ALAMO AVE,32.206847,-110.86265,,,,,0
13309,,22nd St/Av Polar,E 22ND ST & S AMHERST DR,32.206384,-110.85453,,,,,0
13310,,22nd St/Av Sirio,E 22ND ST & S AVE SIRIO,32.206375,-110.850139,,,,,0
13313,,22nd St/Turquoise,E 22ND ST & S TURQUOISE VISTA,32.206338,-110.83624,,,,,0
13316,,22nd St/Pantano Pkwy,E 22ND ST & PANTANO PKWY,32.206317,-110.822994,,,,,0
13317,,22nd St/Sherwood Village Dr,E 22ND ST & S SHERWOOD VILLAGE DR,32.206294,-110.819631,,,,,0
13319,,22nd St/Lusk,E 22ND ST & LUSK,32.206277,-110.811506,,,,,0
13335,,22nd St/Lusk,E 22ND ST & S SARNOFF DR,32.206514,-110.811538,,,,,0
13337,,22nd St/Sherwood Village Dr,E 22ND ST & S SHERWOOD VILLAGE DR,32.206514,-110.817934,,,,,0
13338,,22nd St/Pantano Rd,E 22ND ST & S PANTANO RD,32.20662,-110.828408,,,,,0
13341,,22nd St/Turquoise,E 22ND ST & S TURQUOISE VISTA,32.206633,-110.837175,,,,,0
13344,,22nd St/Carnegie Dr,E 22ND ST & S CARNEGIE DR,32.20667,-110.845267,,,,,0
13345,,22nd St/Fordham,E 22ND ST & FORDHAM,32.206658,-110.850646,,,,,0
13346,,22nd St/Amherst,E 22ND ST & S AMHERST DR,32.206633,-110.855121,,,,,0
13347,,22nd St/Alamo,E 22ND ST & S ALAMO AVE,32.207081,-110.862595,,,,,0
13348,,22nd St/Colonia,E 22ND ST & S COLONIA AVE,32.207051,-110.867512,,,,,0
13349,,22nd St/Van Buren,E 22ND ST & S VAN BUREN AVE,32.207028,-110.870285,,,,,0
13352,,22nd St/Magnolia,E 22ND ST & S MAGNOLIA AVE,32.207059,-110.881415,,,,,0
13354,,22nd St/Mountain View,E 22ND ST & S MOUNTAIN VIEW AVE,32.207089,-110.890093,,,,,0
13355,,22nd St/Swan,E 22ND ST & S SWAN RD,32.207056,-110.892801,,,,,0
13356,,22nd St/Belvedere,E 22ND ST & S BELVEDERE AVE,32.207141,-110.897391,,,,,0
13357,,22nd St/Columbus,E 22ND ST & S BRYANT AVE,32.207085,-110.901521,,,,,0
13358,,22nd St/Irving,E 22ND ST & S IRVING AVE,32.207123,-110.905476,,,,,0
13359,,22nd St/Dodge,E 22ND ST & S DODGE AVE,32.20714,-110.913877,,,,,0
13362,,22nd St/Country Club,E 22ND ST & S COUNTRY CLUB RD,32.207021,-110.927024,,,,,0
13363,,22nd St/Treat,E 22ND ST & S TREAT AVE,32.206962,-110.93131,,,,,0
13364,,22nd St/Tucson,E 22ND ST & S TUCSON BL,32.206996,-110.935357,,,,,0
13367,,22nd St/Euclid,E 22ND ST & EUCLID,32.206934,-110.959653,,,,,0
13369,,22nd St/6th Av,W 22ND ST & S 6TH AVE,32.20693,-110.968775,,,,,0
13370,,22nd St/Meyer Av,E 22ND ST & MEYER AV,32.206859,-110.972695,,,,,0
13384,,Broadway/Fellowship Square,E BROADWAY BLVD & N MAGUIRE AVE,32.221122,-110.818095,,,,,0
13385,,Broadway/Pantano,E BROADWAY BLVD & N PANTANO RD,32.221116,-110.822915,,,,,0
13386,,Broadway/Pantano,E BROADWAY BLVD & N PANTANO RD,32.221121,-110.82461,,,,,0
13387,,Broadway/River Oaks Apts,E BROADWAY BLVD,32.221126,-110.827576,,,,,0
13388,,Broadway/Prudence,E BROADWAY BLVD & N PRUDENCE RD,32.221142,-110.832821,,,,,0
13389,,Broadway/Montego,E BROADWAY BLVD & N KOLB RD,32.221126,-110.837706,,,,,0
13390,,Broadway/Kolb,E BROADWAY BL & N KOLB RD,32.221066,-110.84147,,,,,0
13391,,Broadway/Langley,E BROADWAY BLVD & N JESSICA AVE,32.221195,-110.846054,,,,,0
13392,,Broadway/Jessica,E BROADWAY BLVD & N JESSICA AVE,32.221127,-110.847606,,,,,0
13393,,Broadway/Natachee,E BROADWAY BLVD & N AVE NATACHEE,32.221127,-110.852104,,,,,0
13395,,Tanque Verde/Indian Ruins,E TANQUE VERDE RD & N INDIAN RUINS RD,32.25072,-110.845711,,,,,0
13396,,Tanque Verde/Grant,E TANQUE VERDE RD & E GRANT RD,32.247988,-110.850368,,,,,0
13399,,Wilmot/Lee,N WILMOT RD & E 4TH ST,32.241756,-110.85809,,,,,0
13401,,Wilmot/Speedway,N WILMOT RD & E SPEEDWAY BLVD,32.235344,-110.85813,,,,,0
13402,,Wilmot/Rosewood,N WILMOT RD & E ROSEWOOD ST,32.232116,-110.858113,,,,,0
13403,,Wilmot/5th St,N WILMOT RD & E 5TH ST,32.22849,-110.858132,,,,,0
13404,,Wilmot/Carondelet,N WILMOT RD & E 5TH ST,32.226055,-110.858117,,,,,0
13405,,Broadway/McDonalds,E BROADWAY BLVD & N WILMOT RD,32.221641,-110.86184,,,,,0
13408,,Broadway/Leonora,E BROADWAY BLVD & N LEONORA AVE,32.221714,-110.872439,,,,,0
13409,,Broadway/Craycroft,E BROADWAY BLVD & N CRAYCROFT RD,32.22174,-110.875723,,,,,0
13410,,Broadway/Beverly,E BROADWAY BLVD & N BEVERLY AVE,32.221768,-110.879422,,,,,0
13411,,Broadway/Rosemont,E BROADWAY BLVD & N ROSEMONT BLVD,32.221831,-110.88422,,,,,0
13412,,Broadway/Niven,E BROADWAY BLVD & S NIVEN AVE,32.221742,-110.88662,,,,,0
13413,,Broadway/Mountain View,E BROADWAY BLVD & N MOUNTAIN VIEW AVE,32.221684,-110.889596,,,,,0
13415,,Broadway/Belvedere,E BROADWAY BL & N BELVEDERE AV,32.221724,-110.896345,,,,,0
13416,,Broadway/Columbus,E BROADWAY BL & N COLUMBUS BL,32.221714,-110.901325,,,,,0
13417,,Broadway/Irving,E BROADWAY BLVD & N IRVING AVE,32.221704,-110.905526,,,,,0
13419,,Broadway/Dodge,E BROADWAY BLVD & N DODGE BLVD,32.221733,-110.914323,,,,,0
13421,,Broadway/Country Club,E BROADWAY BLVD & N COUNTRY CLUB RD,32.221659,-110.926331,,,,,0
13422,,Broadway/Treat,E BROADWAY BLVD & N TREAT AVE,32.221597,-110.931418,,,,,0
13423,,Broadway/Tucson,E BROADWAY BLVD & N TUCSON BLVD,32.221617,-110.935512,,,,,0
13424,,Broadway/Plumer,E BROADWAY BLVD & N PLUMER AVE,32.221548,-110.939757,,,,,0
13425,,Broadway/Campbell,E BROADWAY BLVD & N MARTIN AVE,32.221509,-110.944332,,,,,0
13426,,Broadway/Cherry,E BROADWAY BLVD & N VINE AVE,32.22152,-110.948394,,,,,0
13427,,Broadway/Highland,E BROADWAY BLVD & N HIGHLAND AVE,32.221454,-110.950591,,,,,0
13428,,Broadway/Santa Rita,E BROADWAY BL & S FREMONT AV,32.221421,-110.955338,,,,,0
13429,,Broadway/Park Av,E BROADWAY BLVD & N PARK AVE,32.2215,-110.957159,,,,,0
13434,,Cushing/Main,W CUSHING ST & S MEYER AVE,32.216808,-110.97415,,,,,0
13438,,6th Av/18th St,S 6TH AVE & E 18TH ST,32.211405,-110.968624,,,,,0
13439,,6th Av/20th St,S 6TH AV & E 20TH ST,32.209211,-110.968691,,,,,0
13440,,6th Av/22nd St,S 6TH AV & E 22ND ST,32.2066,-110.968657,,,,,0
13441,,6th Av/27th St,S 6TH AV & E 27TH ST,32.201252,-110.968612,,,,,0
13442,,6th Av/32nd St,S 6TH AVE & W 32ND ST,32.196635,-110.968575,,,,,0
13443,,6th Av/34th St,S 6TH AV & E 34TH ST,32.194431,-110.968445,,,,,0
13444,,6th Av/37th St,S 6TH AVE & E OLD VAIL RD,32.191727,-110.968462,,,,,0
13445,,6th Av/39th St,S 6TH AVE & E 39TH ST,32.189044,-110.968509,,,,,0
13446,,6th Av/44th St,S 6TH AVE & W 44TH ST,32.185302,-110.968471,,,,,0
13447,,6th Av/Veterans,S 6TH AVE & W VETERANS BLVD,32.180878,-110.96845,,,,,0
13461,,6th Av/Veterans,S 6TH AVE & W VETERANS BLVD,32.181792,-110.9682,,,,,0
13462,,6th Av/44th St,S 6TH AV & W 44TH ST,32.185403,-110.968208,,,,,0
13463,,6th Av/39th St,S 6TH AVE & E 39TH ST,32.189814,-110.968214,,,,,0
13464,,6th Av/36th St,S 6TH AVE & E 36TH ST,32.192723,-110.968292,,,,,0
13465,,6th Av/33rd St,S 6TH AV & E 33RD ST,32.195417,-110.968274,,,,,0
13466,,6th Av/31st St,S 6TH AVE & E 31ST ST,32.197907,-110.968275,,,,,0
13467,,6th Av/26th St,S 6TH AVE & E 26TH ST,32.202761,-110.968371,,,,,0
