stop_id,stop_name,stop_lat,stop_lon,route_short_name,route_id,stop_sequence,route_color,route_text_color
11041,Coon Rapids Blv & Crooked Lake,  45.171261, -93.339119,852,852-55,25
11040,Coon Rapids Blv & Bittersweet St,  45.170132, -93.336563,852,852-55,26
11037,Coon Rapids Blv & Direct River Dr,  45.168190, -93.332329,852,852-55,27
11036,Coon Rapids Blvd & Xavis St,  45.167206, -93.330330,852,852-55,28
11033,Coon Rapids Blvd & Thrush St,  45.164898, -93.325859,852,852-55,29
11032,Coon Rapids Blvd & Quinn St NW,  45.162991, -93.322189,852,852-55,30
10973,Coon Rapids Blvd & Hanson Blvd,  45.160759, -93.317802,852,852-55,31
10971,Coon Rapids Blvd & Jay St,  45.158184, -93.312943,852,852-55,32
10969,Coon Rapids Blvd & Ibis St,  45.156883, -93.310394,852,852-55,33
10966,Coon Rapids Blvd & Egret Blvd,  45.154667, -93.306328,852,852-55,34
10962,Coon Rapids Svc Rd & Drake St,  45.153412, -93.304314,852,852-55,35
10963,Coon Rapids Svc Rd & Crane St,  45.152191, -93.301979,852,852-55,36
10960,Coon Rapids Svc Rd & Avocet St,  45.151066, -93.299980,852,852-55,37
43298,Foley Blvd & Coon Rapids Blvd,  45.144676, -93.282082,852,852-55,38
40213,Foley P&R & Evergreen Blvd,  45.142342, -93.285545,852,852-55,39
40212,Coon Rapids Blvd & Foley Blvd,  45.144588, -93.281738,852,852-55,40
10941,Coon Rapids Blvd & 95 Av NW,  45.141273, -93.277550,852,852-55,41
40480,Coon Rapids Blvd & 93 Av NW,  45.139400, -93.275131,852,852-55,42
49520,Coon Rapids Blv & Springbrook Dr,  45.138031, -93.273369,852,852-55,43
42393,Springbrook Dr & Holly St NW,  45.137005, -93.274574,852,852-55,44
42394,Springbrook Dr & 90 Av,  45.135647, -93.274300,852,852-55,45
42395,Springbrook Dr & YMCA,  45.132908, -93.272224,852,852-55,46
42397,Springbrook Dr & Target - N drive,  45.127804, -93.267784,852,852-55,47
42560,Springbrook Dr & Payless Shoes,  45.125076, -93.267120,852,852-55,48
42381,Northtown Transit & Local Stop,  45.127113, -93.264099,852,852-55,49
53418,85 Av NW & Cottonwood St,  45.124573, -93.271713,852,852-55,50
10931,85 Av NW & Evergreen Blvd,  45.124538, -93.274475,852,852-55,51
10929,85 Av NW & Norway St NW,  45.124447, -93.283806,852,852-55,52
10911,East River Rd & 85 Av / 84 Ln,  45.123497, -93.286331,852,852-55,53
10909,East River Rd & Mississippi Blvd,  45.120327, -93.285126,852,852-55,54
10907,East River Rd & Kimball St NE,  45.119244, -93.284584,852,852-55,55
12109,East River Rd & Janesville,  45.118549, -93.284294,852,852-55,56
12111,East River Rd & Hugo St,  45.117161, -93.283722,852,852-55,57
12112,East River & Glencoe / Fairmont,  45.115967, -93.283257,852,852-55,58
51258,East River Rd & Ely St,  45.114681, -93.282776,852,852-55,59
12116,East River Rd & Liberty St,  45.113346, -93.281609,852,852-55,60
12119,East River Rd & Longfellow,  45.112366, -93.280441,852,852-55,61
12120,East River Rd & 79 Way,  45.111553, -93.279541,852,852-55,62
12123,East River & Pearson / Craigbrook,  45.109444, -93.277199,852,852-55,63
12124,East River Rd & Stonybrook Way,  45.108238, -93.275818,852,852-55,64
12127,East River Rd & Rickard Rd,  45.105587, -93.273483,852,852-55,65
12128,East River Rd & Osborne Rd NE,  45.103676, -93.272278,852,852-55,66
12131,East River Rd & Glen Creek Rd,  45.101482, -93.271614,852,852-55,67
12132,East River Rd & Logan Pkwy,  45.099815, -93.271736,852,852-55,68
12135,East River Rd & 71 Way,  45.096775, -93.273109,852,852-55,69
12136,East River Rd & 70 Way,  45.095337, -93.274010,852,852-55,70
12139,East River Rd & 69 Way,  45.093513, -93.275429,852,852-55,71
12140,East River Rd & Hartman Circle,  45.091080, -93.275787,852,852-55,72
12144,East River Rd & Rice Creek Way,  45.089043, -93.276299,852,852-55,73
12145,East River Rd & Mississippi St,  45.086514, -93.274956,852,852-55,74
12148,East River Rd & 64 1/2 Way,  45.085155, -93.274216,852,852-55,75
12149,East River Rd & 63 1/2 Way,  45.083637, -93.273514,852,852-55,76
12152,East River Rd & 63 Way,  45.082649, -93.273354,852,852-55,77
12153,East River Rd & 62 Way,  45.080978, -93.273323,852,852-55,78
12155,East River Rd & River Edge Way,  45.079247, -93.273254,852,852-55,79
12156,East River Rd & 61 Way NE,  45.078701, -93.273232,852,852-55,80
12159,East River Rd & Charles St,  45.076668, -93.273178,852,852-55,81
12160,East River Rd & Island Park Dr,  45.075848, -93.273216,852,852-55,82
12163,East River Rd & Georgetown Apts,  45.073112, -93.275246,852,852-55,83
53565,1 Av S - Layover & 16 St E,  44.966988, -93.276413,260,260-55,1
53311,2 Av S & 11 St - Stop F,  44.971737, -93.272705,260,260-55,2
53312,2 Av S & 9 St - Stop F,  44.973701, -93.271133,260,260-55,3
53313,2 Av S & 7 St - Stop F,  44.975620, -93.269516,260,260-55,4
53314,2 Av S & 5 St - Stop F,  44.977543, -93.267883,260,260-55,5
19260,2 Av S & Washington Av S,  44.980442, -93.265465,260,260-55,6
48406,2 Av S & 1 St S,  44.982506, -93.263809,260,260-55,7
14952,Central Av & University Av SE,  44.986660, -93.254791,260,260-55,8
16126,University Av SE & 2 Av SE,  44.986233, -93.253571,260,260-55,9
16128,University Av SE & 4 Av SE,  44.985126, -93.250801,260,260-55,10
16130,University Av SE & 6 Av SE,  44.983944, -93.247795,260,260-55,11
16131,University Av SE & 7 Av SE,  44.983368, -93.246407,260,260-55,12
3984,Rosedale P&R & Perimeter Rd,  45.011509, -93.168526,260,260-55,13
52530,Rosedale Transit Ctr & Gate B,  45.012768, -93.168083,260,260-55,14
51779,66 St E & Cedar Av S,  44.883736, -93.247818,111,111-55,1
4345,66 St E & Richfield Pky / 16 Av,  44.883579, -93.251038,111,111-55,2
4347,66 St E & Bloomington Av S,  44.883545, -93.252815,111,111-55,3
722,66 St E & 14 Av S,  44.883549, -93.255333,111,111-55,4
724,66 St E & 12 Av S,  44.883553, -93.258125,111,111-55,5
726,66 St E & 10 Av S,  44.883541, -93.260338,111,111-55,6
728,66 St E & Chicago Av S,  44.883553, -93.262817,111,111-55,7
730,66 St E & Park Av S,  44.883606, -93.265251,111,111-55,8
41896,66 St E & Portland Av S,  44.883606, -93.267296,111,111-55,9
733,Portland Av S & 64 St E,  44.887005, -93.267792,111,111-55,10
47786,Portland Av S & Hwy 62,  44.890182, -93.267754,111,111-55,11
735,Portland Av S & Park Av,  44.891636, -93.267746,111,111-55,12
736,Portland Av S & 61 St E,  44.892422, -93.267738,111,111-55,13
737,Portland Av S & 60 St E,  44.894215, -93.267715,111,111-55,14
739,60 St E & Park Av S,  44.894253, -93.265503,111,111-55,15
741,60 St E & Chicago Av S,  44.894257, -93.262978,111,111-55,16
742,Chicago Av S & 59 St E,  44.895969, -93.262749,111,111-55,17
743,Chicago Av S & 58 St E,  44.897770, -93.262703,111,111-55,18
744,Chicago Av S & 57 St E,  44.899635, -93.262672,111,111-55,19
775,Chicago Av S & 56 St E,  44.901482, -93.262634,111,111-55,20
776,Chicago Av S & 55 St E,  44.903320, -93.262596,111,111-55,21
777,Chicago Av S & 54 St E,  44.905071, -93.262550,111,111-55,22
778,Chicago Av S & 53 St E,  44.906918, -93.262558,111,111-55,23
779,Chicago Av S & 52 St E,  44.908974, -93.262566,111,111-55,24
780,Chicago Av S & 51 St E,  44.910595, -93.262558,111,111-55,25
781,Chicago Av S & 50 St E,  44.912354, -93.262566,111,111-55,26
783,Chicago Av S & 49 St E,  44.914215, -93.262566,111,111-55,27
784,Chicago Av S & 48 St E,  44.916195, -93.262535,111,111-55,28
785,Chicago Av S & 47 St E,  44.917816, -93.262543,111,111-55,29
786,Chicago Av S & 46 St E,  44.919445, -93.262512,111,111-55,30
42529,46 St E & #1121,  44.919655, -93.257736,111,111-55,31
42524,46 St E & 14 Av S,  44.919655, -93.255081,111,111-55,32
42446,46 St E & Bloomington Av S,  44.919655, -93.252525,111,111-55,33
42527,46 St E & 17 Av S,  44.919659, -93.249969,111,111-55,34
42530,46 St E & 18 Av S,  44.919659, -93.248703,111,111-55,35
17649,Cedar Av S & 45 St E,  44.921429, -93.247231,111,111-55,36
17650,Cedar Av S & 44 St E,  44.923233, -93.247246,111,111-55,37
17651,Cedar Av S & 43 St E,  44.925037, -93.247238,111,111-55,38
17652,Cedar Av S & 42 St E,  44.926846, -93.247246,111,111-55,39
15301,Cedar Av S & 41 St E,  44.928623, -93.247253,111,111-55,40
15302,Cedar Av S & 40 St E,  44.930412, -93.247261,111,111-55,41
15303,Cedar Av S & 39 St E,  44.932209, -93.247253,111,111-55,42
15304,Cedar Av S & 38 St E,  44.933949, -93.247269,111,111-55,43
15305,Cedar Av S & 37 St E,  44.935795, -93.247269,111,111-55,44
15306,Cedar Av S & 36 St E,  44.937576, -93.247292,111,111-55,45
15307,Cedar Av S & 35 St E,  44.939648, -93.247307,111,111-55,46
15310,Cedar Av S & 34 St E,  44.941246, -93.247307,111,111-55,47
15311,Cedar Av S & 33 St E,  44.942814, -93.247322,111,111-55,48
15313,Cedar Av S & 32 St E,  44.944660, -93.247353,111,111-55,49
15315,Cedar Av S & 31 St E,  44.946430, -93.247345,111,111-55,50
15317,Cedar Av S & Lake St E,  44.948471, -93.247337,111,111-55,51
15319,Cedar Av S & 28 St E,  44.951866, -93.247314,111,111-55,52
15321,Cedar Av S & 27 St E,  44.953655, -93.247314,111,111-55,53
15323,Cedar Av S & 26 St E,  44.955448, -93.247284,111,111-55,54
15325,Cedar Av S & #2501,  44.957123, -93.247261,111,111-55,55
40460,Cedar Av S & 24 St E,  44.959042, -93.247231,111,111-55,56
52145,19 Av S & Washington / 2 St,  44.974087, -93.245804,111,111-55,57
16137,University Av & Pleasant (15 Av),  44.978973, -93.235306,111,111-55,58
16140,University Av & Church (17 Av),  44.977867, -93.232559,111,111-55,59
16142,University Av & Univ Rec Ctr,  44.976559, -93.229309,111,111-55,60
16154,4 St SE & Ridder Arena,  44.977905, -93.229164,111,111-55,61
140,Lyndale - Layover & 58 St / 57 St,  44.898380, -93.288361,113,113-55,1
3379,Lyndale Av S & 57 St W,  44.899532, -93.288216,113,113-55,2
141,Lyndale Av S & 56 St W,  44.901623, -93.288231,113,113-55,3
142,Lyndale Av S & 55 St W,  44.903183, -93.288246,113,113-55,4
1853,Lyndale Av S & 54 St W,  44.904987, -93.288223,113,113-55,5
1855,Lyndale Av S & Minnehaha Pkwy,  44.907555, -93.288216,113,113-55,6
146,Lyndale Av S & 51 St W,  44.910587, -93.288208,113,113-55,7
1857,Lyndale Av S & 50 St W,  44.912220, -93.288177,113,113-55,8
14876,48 St W & Garfield Av S,  44.915901, -93.286758,113,113-55,9
14878,48 St W & Grand Av S,  44.915913, -93.284821,113,113-55,10
14879,Grand Av S & 47 St W,  44.917698, -93.284355,113,113-55,11
14880,Grand Av S & 46 St W,  44.919479, -93.284363,113,113-55,12
14881,Grand Av S & 45 St W,  44.921318, -93.284363,113,113-55,13
14882,Grand Av S & 44 St W,  44.923077, -93.284363,113,113-55,14
14883,Grand Av S & 43 St W,  44.924934, -93.284340,113,113-55,15
14884,Grand Av S & 42 St W,  44.926739, -93.284325,113,113-55,16
14885,Grand Av S & 41 St W,  44.928532, -93.284317,113,113-55,17
14886,Grand Av S & 40 St W,  44.930370, -93.284309,113,113-55,18
14887,Grand Av S & 39 St W,  44.932159, -93.284302,113,113-55,19
14888,Grand Av S & 38 St W,  44.933998, -93.284286,113,113-55,20
14889,Grand Av S & 37 St W,  44.935814, -93.284271,113,113-55,21
14890,Grand Av S & 36 St W,  44.937630, -93.284264,113,113-55,22
14891,Grand Av S & 35 St W,  44.939419, -93.284264,113,113-55,23
14892,Grand Av S & 34 St W,  44.941227, -93.284241,113,113-55,24
14893,Grand Av S & 33 St W,  44.942829, -93.284241,113,113-55,25
14894,Grand Av S & 32 St W,  44.944653, -93.284233,113,113-55,26
14895,Grand Av S & 31 St W,  44.946514, -93.284256,113,113-55,27
51634,31 St W & Harriet Av S,  44.946655, -93.285439,113,113-55,28
169,Lyndale Av S & 31 St W,  44.946697, -93.288025,113,113-55,29
170,Lyndale Av S & Lake St W,  44.948460, -93.288017,113,113-55,30
171,Lyndale Av S & 28 St W,  44.951859, -93.287994,113,113-55,31
172,Lyndale Av S & 27 St W,  44.953587, -93.287979,113,113-55,32
173,Lyndale Av S & 26 St W,  44.955448, -93.287971,113,113-55,33
174,Lyndale Av S & 25 St W,  44.957184, -93.287956,113,113-55,34
175,Lyndale Av S & 24 St W,  44.959038, -93.287956,113,113-55,35
20031,Lyndale Av S & 22 St W,  44.960831, -93.287933,113,113-55,36
177,Lyndale Av S & Franklin Av W,  44.962612, -93.287941,113,113-55,37
52145,19 Av S & Washington / 2 St,  44.974087, -93.245804,113,113-55,38
16137,University Av & Pleasant (15 Av),  44.978973, -93.235306,113,113-55,39
16140,University Av & Church (17 Av),  44.977867, -93.232559,113,113-55,40
16142,University Av & Univ Rec Ctr,  44.976559, -93.229309,113,113-55,41
16154,4 St SE & Ridder Arena,  44.977905, -93.229164,113,113-55,42
40260,36 St W & Lyndale Av S,  44.937763, -93.288086,114,114-55,1
43384,36 St W & Dupont Av S,  44.937756, -93.293106,114,114-55,2
41335,36 St W & Fremont Av S,  44.937733, -93.295715,114,114-55,3
1316,Hennepin Av & 36 St W,  44.938061, -93.298317,114,114-55,4
1317,Hennepin Av & 35 St W,  44.939381, -93.298302,114,114-55,5
1318,Hennepin Av & 34 St W,  44.941208, -93.298286,114,114-55,6
42216,Hennepin Av & 33 St W,  44.943184, -93.298271,114,114-55,7
42217,Hennepin Av & 32 St W,  44.945019, -93.298256,114,114-55,8
1321,Hennepin Av & 31 St W,  44.946457, -93.298233,114,114-55,9
1322,Hennepin Av & Lake St W,  44.948273, -93.298210,114,114-55,10
50195,Hennepin Av & Uptown - Gate B,  44.950153, -93.298210,114,114-55,11
1324,Hennepin Av & 28 St W,  44.951862, -93.298180,114,114-55,12
1325,Hennepin Av & 27 St W,  44.953625, -93.297577,114,114-55,13
1326,Hennepin Av & 26 St W,  44.955437, -93.296776,114,114-55,14
1327,Hennepin Av & 25 St W,  44.957211, -93.295448,114,114-55,15
1328,Hennepin Av & 24 St W,  44.959019, -93.294083,114,114-55,16
1329,Hennepin Av & 22 St W,  44.960785, -93.292740,114,114-55,17
1330,Hennepin Av & Franklin Av W,  44.962555, -93.291344,114,114-55,18
52145,19 Av S & Washington / 2 St,  44.974087, -93.245804,114,114-55,19
16137,University Av & Pleasant (15 Av),  44.978973, -93.235306,114,114-55,20
16140,University Av & Church (17 Av),  44.977867, -93.232559,114,114-55,21
16142,University Av & Univ Rec Ctr,  44.976559, -93.229309,114,114-55,22
16154,4 St SE & Ridder Arena,  44.977905, -93.229164,114,114-55,23
52894,SW Village P&R & Great Plains Blv,  44.842648, -93.538773,695,695-55,1
47705,SW Station P&R & Technology Dr,  44.860043, -93.443787,695,695-55,2
52145,19 Av S & Washington / 2 St,  44.974087, -93.245804,695,695-55,3
16136,University Av SE & 12 Av SE,  44.980614, -93.239487,695,695-55,4
16137,University Av & Pleasant (15 Av),  44.978973, -93.235306,695,695-55,5
16140,University Av & Church (17 Av),  44.977867, -93.232559,695,695-55,6
16142,University Av & Univ Rec Ctr,  44.976559, -93.229309,695,695-55,7
19337,Leamington & Lower - Gate #7,  44.971973, -93.271217,25,25-55,1
19277,3 Av S & 11 St S,  44.971355, -93.271378,25,25-55,2
19279,3 Av S & #1401,  44.969036, -93.271599,25,25-55,3
19280,3 Av S & 16 St E,  44.967243, -93.272247,25,25-55,4
1917,Nicollet Av S & 15 St E,  44.967926, -93.277748,25,25-55,5
1920,Nicollet Av S & Grant St E,  44.969757, -93.277748,25,25-55,6
17988,Nicollet Mall & Grant St / 13 St S,  44.970501, -93.277641,25,25-55,7
17990,Nicollet Mall & 11 St S,  44.972897, -93.275558,25,25-55,8
17992,Nicollet Mall & 9 St S,  44.974888, -93.273834,25,25-55,9
17994,Nicollet Mall & 7 St S,  44.976601, -93.272377,25,25-55,10
17996,Nicollet Mall & 5 St S,  44.978668, -93.270630,25,25-55,11
17997,Nicollet Mall & 4 St S,  44.979694, -93.269814,25,25-55,12
17999,Nicollet Mall & 3 St / Washington,  44.981339, -93.268433,25,25-55,13
19267,Marquette Av S & 2 St S,  44.981941, -93.266060,25,25-55,14
19268,Marquette Av S & 1 St S,  44.983059, -93.265160,25,25-55,15
14952,Central Av & University Av SE,  44.986660, -93.254791,25,25-55,16
14953,Central Av & 4 St SE,  44.987671, -93.254028,25,25-55,17
14954,Central Av & 5 St SE,  44.988667, -93.253227,25,25-55,18
14955,Hennepin Av E & 6 St SE,  44.989410, -93.251961,25,25-55,19
14946,Hennepin Av E & 8 St SE,  44.990627, -93.248573,25,25-55,20
14942,Hennepin Av E & 5 Av SE,  44.991440, -93.243690,25,25-55,21
14940,Hennepin Av E & Pierce St,  44.991444, -93.241104,25,25-55,22
15749,Hennepin Av E & Johnson (10 Av),  44.991447, -93.237312,25,25-55,23
15750,Hennepin Av E & 12 Av SE,  44.991467, -93.234718,25,25-55,24
15752,Hennepin Av E & 14 Av SE,  44.991417, -93.232170,25,25-55,25
15753,Hennepin Av E & 15 Av SE,  44.991409, -93.230919,25,25-55,26
15786,Stinson Blvd & Hennepin Av E,  44.991589, -93.227005,25,25-55,27
15787,Stinson Blvd & Kennedy St NE,  44.995022, -93.226730,25,25-55,28
15788,Stinson Blvd & Summer St NE,  44.996918, -93.226707,25,25-55,29
15789,Stinson Blvd & Broadway St,  44.998619, -93.226677,25,25-55,30
12696,Stinson Blvd & Ridgeway Pkwy,  45.003788, -93.226913,25,25-55,31
15731,Stinson Blvd & 18 Av NE,  45.005852, -93.226570,25,25-55,32
15732,Stinson Blvd & 19 Av NE,  45.007671, -93.226601,25,25-55,33
15733,Stinson Blvd & 22 Av NE,  45.009495, -93.226578,25,25-55,34
15734,Stinson Blvd & 23 Av NE,  45.011314, -93.226578,25,25-55,35
12856,Lowry Av NE & McKinley St NE,  45.013268, -93.227997,25,25-55,36
15736,McKinley St NE & 26 Av NE,  45.014931, -93.228065,25,25-55,37
15737,McKinley St NE & 27 Av NE,  45.016750, -93.228081,25,25-55,38
15738,McKinley St NE & St Anthony Pkwy,  45.018902, -93.228081,25,25-55,39
15739,McKinley St NE & 29 Av NE,  45.020378, -93.228073,25,25-55,40
15740,29 Av NE & Stinson Blvd,  45.020420, -93.226990,25,25-55,41
15741,Stinson Blvd & 30 Av NE,  45.022194, -93.226807,25,25-55,42
15742,Stinson Blvd & 31 Av NE,  45.024025, -93.226776,25,25-55,43
15743,Stinson Blvd & 32 Av NE,  45.025890, -93.226776,25,25-55,44
15744,Stinson Blvd & 33 Av NE,  45.027637, -93.226791,25,25-55,45
15708,33 Av NE & Roosevelt St,  45.027683, -93.225563,25,25-55,46
15707,33 Av NE & Edward St,  45.027687, -93.223763,25,25-55,47
15704,33 Av NE & Belden Dr,  45.027687, -93.222679,25,25-55,48
15703,33 Av NE & Silver Lake Rd,  45.027710, -93.218231,25,25-55,49
14160,Silver Lake Rd & 34 Av NE,  45.029533, -93.218086,25,25-55,50
14157,Silver Lake Rd & 36 Av NE,  45.033443, -93.218132,25,25-55,51
53146,Silver Lake Rd & 37 Av NE,  45.035614, -93.218185,25,25-55,52
14154,Silver Lake Rd & 39 Av NE,  45.039200, -93.218307,25,25-55,53
14152,Silver Lake & 39 Av / Apache Ln,  45.040112, -93.218307,25,25-55,54
14150,Silver Lake Rd & Silver Ln,  45.043011, -93.218246,25,25-55,55
14149,Silver Lake Rd & Windsor Ln (S),  45.045822, -93.218246,25,25-55,56
14146,Silver Lake Rd & Windsor Ln (N),  45.048016, -93.218254,25,25-55,57
14145,Silver Lake Rd & CR E,  45.049953, -93.218262,25,25-55,58
14142,Silver Lake Rd & 3 St NW,  45.053558, -93.218185,25,25-55,59
14141,Silver Lake Rd & 5 St NW,  45.057133, -93.218147,25,25-55,60
14138,Silver Lake Rd & 7 St NW,  45.060879, -93.218086,25,25-55,61
14137,Silver Lake Rd & 10 St NW (8 St),  45.062767, -93.218079,25,25-55,62
14102,Silver Lake Rd & Palmer Dr,  45.067528, -93.218536,25,25-55,63
50669,Silver Lake Rd & Brighton Square,  45.068203, -93.218559,25,25-55,64
14099,Silver Lake Rd & 14 St NW,  45.071575, -93.218605,25,25-55,65
14098,Silver Lake Rd & 15 St NW,  45.073418, -93.218689,25,25-55,66
14095,Silver Lake Rd & 16 St NW,  45.075371, -93.218742,25,25-55,67
14094,Silver Lake Rd & 17 St NW,  45.077026, -93.218765,25,25-55,68
14091,Silver Lake Rd & 17 Terrace,  45.078014, -93.218773,25,25-55,69
14090,Silver Lake Rd & Hamilton Court,  45.079258, -93.218819,25,25-55,70
14087,Silver Lake Rd & Rice Creek Rd,  45.082413, -93.218811,25,25-55,71
40850,Silver Lake Rd & Mounds Av,  45.083332, -93.218834,25,25-55,72
14086,Silver Lake Rd & Mississippi St,  45.086021, -93.218842,25,25-55,73
14083,Silver Lake Rd & Erin Court,  45.089508, -93.218857,25,25-55,74
14082,Silver Lake Rd & Gregory Dr,  45.090748, -93.218872,25,25-55,75
14079,Silver Lake Rd & Eastman Dr,  45.092350, -93.218880,25,25-55,76
14078,Silver Lake Rd & CR H,  45.093262, -93.218887,25,25-55,77
14075,CR H & Longview Dr,  45.093319, -93.217796,25,25-55,78
14074,CR H & Robin Lane,  45.093346, -93.216515,25,25-55,79
14071,CR H & Sunnyside Rd,  45.093376, -93.215126,25,25-55,80
14070,CR H & Brighton Ln,  45.093403, -93.213669,25,25-55,81
14067,CR H & Rainbow Ln,  45.093426, -93.212570,25,25-55,82
14066,CR H & Oriole Ln,  45.093449, -93.211380,25,25-55,83
14063,CR H & 17 Av NW,  45.093472, -93.210190,25,25-55,84
16279,CR H & Long Lake Rd,  45.093498, -93.208847,25,25-55,85
14059,Long Lake Rd & Woodcrest Dr,  45.095284, -93.208687,25,25-55,86
14058,Long Lake Rd & Woodale Dr,  45.097168, -93.208725,25,25-55,87
14055,Long Lake Rd & Ridge Ln,  45.097980, -93.208748,25,25-55,88
40107,CR H-2 & Long Lake Rd,  45.100842, -93.209007,25,25-55,89
14052,CR H-2 & Scotland Green Apts (E),  45.100807, -93.211136,25,25-55,90
14051,CR H-2 & Scotland Green Apts (W),  45.100750, -93.213585,25,25-55,91
14048,CR H-2 & Sunnyside Rd,  45.100731, -93.215233,25,25-55,92
14047,CR H-2 & Parkview Dr,  45.100689, -93.217140,25,25-55,93
14044,CR H-2 & Silver Lake Rd,  45.100655, -93.218925,25,25-55,94
14006,Silver Lake Rd & Parkview Dr,  45.102642, -93.219009,25,25-55,95
14005,Silver Lake Rd & Bronson Dr,  45.103512, -93.219017,25,25-55,96
14002,Silver Lake Rd & CR I,  45.107742, -93.219131,25,25-55,97
14001,Silver Lake Rd & CR 10,  45.110466, -93.218384,25,25-55,98
13998,Red Oak Dr & Hillview Rd,  45.111439, -93.217239,25,25-55,99
13997,Hillview Rd & Sunnyside Rd,  45.111526, -93.215324,25,25-55,100
13994,Hillview Rd & Eastwood Rd,  45.111576, -93.213287,25,25-55,101
13993,Hillview Rd & Greenwood Dr,  45.111603, -93.211212,25,25-55,102
13990,Long Lake Rd & Hillview Rd,  45.111778, -93.208961,25,25-55,103
13989,Long Lake Rd & Sherwood Rd,  45.115223, -93.209023,25,25-55,104
13986,Ardan Av & Long Lake Rd,  45.118149, -93.209351,25,25-55,105
13985,Ardan Av & Greenwood Dr,  45.118107, -93.211067,25,25-55,106
13982,Ardan Av & Eastwood Dr,  45.118076, -93.213112,25,25-55,107
13981,Ardan Av & Sunnyside Rd,  45.118031, -93.215172,25,25-55,108
13978,Ardan Av & Red Oak Dr,  45.117996, -93.217201,25,25-55,109
13977,Ardan Av & Fairchild Av,  45.117966, -93.219238,25,25-55,110
13974,Ardan Av & Groveland Rd,  45.117962, -93.221130,25,25-55,111
13973,Ardan Av & Knollwood Dr,  45.117970, -93.223022,25,25-55,112
13970,Ardan Av & Spring Lake Rd,  45.117958, -93.224861,25,25-55,113
13969,Spring Lake Rd & #8335,  45.119553, -93.224945,25,25-55,114
49090,Spring Lake Rd & #8387,  45.121132, -93.224968,25,25-55,115
13966,Spring Lake Rd & 84 Av NE,  45.122948, -93.224998,25,25-55,116
13965,Spring Lake Rd & 85 Av NE,  45.124416, -93.224998,25,25-55,117
13962,85 Av NE & Goodhue St,  45.124561, -93.226730,25,25-55,118
13961,85 Av NE & Eldorado St,  45.124607, -93.228447,25,25-55,119
13958,85 Av NE & Davenport St,  45.124611, -93.230209,25,25-55,120
13957,85 Av NE & Sunset Rd,  45.124630, -93.231430,25,25-55,121
13952,85 Av NE & Baltimore St,  45.124630, -93.232796,25,25-55,122
13951,85 Av NE & Hwy 65 Svc Rd E,  45.124706, -93.234558,25,25-55,123
17113,Hwy 65 & 87 Av NE,  45.128315, -93.234962,25,25-55,124
13944,89 Av NE & Blaine Human Svc Ctr,  45.131886, -93.239479,25,25-55,125
13940,89 Av NE & Polk St,  45.131897, -93.245537,25,25-55,126
13932,89 Av NE & Jackson St,  45.131893, -93.250664,25,25-55,127
13927,89 Av NE & Madison St,  45.131855, -93.254524,25,25-55,128
13924,89 Av NE & Jefferson St,  45.131851, -93.256477,25,25-55,129
13923,87 Ln NE & 89 Av NE,  45.131683, -93.260323,25,25-55,130
13920,87 Ln NE & Washington St,  45.129536, -93.257286,25,25-55,131
13918,Jefferson St & CR 10,  45.126789, -93.256035,25,25-55,132
42383,Northtown Mall & Sanburnol Exit,  45.125118, -93.259560,25,25-55,133
42381,Northtown Transit & Local Stop,  45.127113, -93.264099,25,25-55,134
51828,Nicollet Av S & 46 St E,  44.919910, -93.277885,11,11-55,1
1873,Nicollet Av S & 45 St E,  44.921352, -93.277870,11,11-55,2
1874,Nicollet Av S & 44 St E,  44.923161, -93.277863,11,11-55,3
53545,46 St Station - B & I-35W BRT,  44.919609, -93.274803,11,11-55,4
17622,46 St E & 3 Av S,  44.919628, -93.272942,11,11-55,5
17624,46 St E & Clinton Av S,  44.919647, -93.271652,11,11-55,6
51829,4 Av S & 46 St E,  44.919872, -93.270164,11,11-55,7
17740,4 Av S & 45 St E,  44.921421, -93.270134,11,11-55,8
17741,4 Av S & 44 St E,  44.923229, -93.270111,11,11-55,9
17742,4 Av S & 43 St E,  44.925034, -93.270088,11,11-55,10
17743,4 Av S & 42 St E,  44.926750, -93.270058,11,11-55,11
17744,4 Av S & 41 St E,  44.928646, -93.270065,11,11-55,12
17745,4 Av S & 40 St E,  44.930447, -93.270073,11,11-55,13
17746,4 Av S & 39 St E,  44.932259, -93.270073,11,11-55,14
17747,4 Av S & 38 St E,  44.934067, -93.270050,11,11-55,15
17748,4 Av S & 37 St E,  44.935867, -93.270088,11,11-55,16
17749,4 Av S & 36 St E,  44.937664, -93.270088,11,11-55,17
17750,4 Av S & 35 St E,  44.939465, -93.270126,11,11-55,18
17751,4 Av S & 34 St E,  44.941280, -93.270126,11,11-55,19
17752,4 Av S & 33 St E,  44.943081, -93.270172,11,11-55,20
17753,4 Av S & 32 St E,  44.944885, -93.270187,11,11-55,21
17754,4 Av S & 31 St E,  44.946568, -93.270233,11,11-55,22
17755,4 Av S & Lake St E,  44.948261, -93.270233,11,11-55,23
51795,4 Av S & 28 St E,  44.951847, -93.270195,11,11-55,24
17757,5 Av S & 28 St E,  44.952076, -93.268929,11,11-55,25
17758,5 Av S & 27 St E,  44.953636, -93.268898,11,11-55,26
17759,5 Av S & 26 St E,  44.955437, -93.268867,11,11-55,27
17760,26 St E & Clinton Av S,  44.955563, -93.271332,11,11-55,28
17761,26 St E & 3 Av S,  44.955566, -93.272652,11,11-55,29
