trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
292020,72R,3,"Jack London Square",,0,113450802,shp-72R-57,0,0
11305020,NL,3,"Eastmont Transit Center",,1,113327802,shp-NL-10,0,0
3351070,56,14,"Union Landing Transit Center",,0,113076307,shp-56-53,0,0
8861040,33,19,"Piedmont",,0,113451704,shp-33-69,0,0
10829070,51A,14,"Rockridge BART",,1,112323007,shp-51A-17,0,0
11691070,18,14,"University Village, Albany",,1,112925707,shp-18-18,0,0
1380020,1T,3,"San Leandro BART",,0,113319102,shp-1T-51,0,0
5077020,60,3,"South Hayward BART",,0,113375002,shp-60-56,0,0
1564020,97,3,"Bay Fair BART",,1,113370702,shp-97-10,0,0
3489010,O,6,"San Francisco",,0,112326801,shp-O-53,0,0
7301070,41,14,"Hayward BART",,1,113074907,shp-41-04,0,0
9608020,39,3,"Skyline High School",,1,113318702,shp-39-05,0,0
1793010,NL,6,"Eastmont Transit Center",,1,112324601,shp-NL-10,0,0
10354070,F,14,"U.C. Campus",,1,112705207,shp-F-20,0,0
6988020,97,3,"Union City BART",,0,113370702,shp-97-57,0,0
5186020,20,3,"Downtown Oakland",,0,113323902,shp-20-62,0,0
9305010,40,6,"Bay Fair BART",,0,112331201,shp-40-62,0,0
2671070,6,14,"Downtown Berkeley",,1,112922507,shp-6-14,0,0
12130070,10,14,"Hayward BART",,0,113073707,shp-10-10,0,0
1452070,18,14,"University Village, Albany",,1,112925307,shp-18-18,0,0
2679070,86,14,"Hayward BART",,1,113073107,shp-86-01,0,0
13767070,51B,14,"Berkeley Marina",,1,112701707,shp-51B-15,0,0
5203010,200,6,"Union City BART",,1,113071001,shp-200-15,0,0
13836010,1T,6,"Uptown Oakland",,1,112327401,shp-1T-04,0,0
2169020,70,3,"Richmond Parkway Transit Center",,1,113445802,shp-70-01,0,0
13224010,62,6,"FRUITVALE BART",,1,112330201,shp-62-05,0,0
10477070,86,14,"Hayward BART",,1,113073207,shp-86-02,0,0
12814010,72,6,"Jack London Square",,0,112395001,shp-72-77,0,0
12511020,98,3,"Coliseum BART",,0,113242602,shp-98-52,0,0
12468010,NL,6,"San Francisco",,0,112324801,shp-NL-57,0,0
1213010,98,6,"Eastmont Transit Center",,1,112325201,shp-98-02,0,0
7486020,210,3,"Ohlone College",,0,113366702,shp-210-07,0,0
11392070,97,14,"Winton Ave. & Hesperian Blvd.",,1,113075907,shp-97-09,0,0
11017070,96,14,"Alameda Point",,0,112924407,shp-96-58,0,0
3470020,14,3,"West Oakland BART",,0,113315002,shp-14-59,0,0
4373020,29,3,"Christie Ave. & 64th St.",,0,113455502,shp-29-61,0,0
12410010,40,6,"Bay Fair BART",,0,112331501,shp-40-62,0,0
4146020,39,3,"Skyline High School",,1,113318702,shp-39-05,0,0
209070,76,14,"Richmond Parkway Transit Center",,0,112400807,shp-76-09,0,0
12812070,18,14,"University Village, Albany",,1,112925307,shp-18-18,0,0
8214070,200,14,"Union City BART",,1,113079507,shp-200-15,0,0
2275010,33,6,"Montclair",,1,112919401,shp-33-14,0,0
13523070,O,14,"Fruitvale BART",,1,112319907,shp-O-03,0,0
10872010,74,6,"Castro Ranch Road",,1,112396901,shp-74-02,0,0
8570020,6,3,"Downtown Berkeley",,1,113461302,shp-6-14,0,0
5452100,18,25,"Lake Merritt BART",,0,113457410,shp-18-62,0,0
22010,40,6,"Downtown Oakland",,1,112331901,shp-40-16,0,0
2964010,72M,6,"Jack London Square",,0,112397801,shp-72M-60,0,0
4349020,73,3,"Eastmont Transit Center",,1,113319502,shp-73-01,0,0
2712010,73,6,"Eastmont Transit Center",,1,112324001,shp-73-01,0,0
3317070,45,14,"Eastmont Transit Center",,0,112316107,shp-45-53,0,0
8181070,51A,14,"Fruitvale BART",,0,112322707,shp-51A-55,0,0
12987020,19,3,"Fruitvale BART",,1,113456602,shp-19-16,0,0
3659070,18,14,"University Village, Albany",,1,112925907,shp-18-18,0,0
4273080,654,23,"Fruitvale BART",,0,112199908,shp-654-54,0,0
13594070,216,14,"Silliman Center",,0,113081207,shp-216-62,0,0
3538020,6,3,"Downtown Oakland",,0,113461702,shp-6-59,0,0
6191010,96,6,"Dimond District",,1,112919801,shp-96-09,0,0
9236020,54,3,"Merritt College",,1,113317502,shp-54-03,0,0
1659020,6,3,"Downtown Berkeley",,1,113461702,shp-6-14,0,0
13938070,60,14,"South Hayward BART",,0,113078807,shp-60-56,0,0
11177070,6,14,"Downtown Oakland",,0,112922407,shp-6-59,0,0
5952020,96,3,"Alameda Point",,0,113456302,shp-96-58,0,0
8952010,21,6,"Dimond District",,1,112719001,shp-21-20,0,0
11103020,76,3,"El Cerrito Del Norte BART",,1,113451202,shp-76-06,0,0
12157070,6,14,"Downtown Berkeley",,1,112922807,shp-6-14,0,0
10325070,20,14,"Downtown Oakland",,0,112323307,shp-20-62,0,0
10011070,60,14,"Cal State East Bay",,1,113078607,shp-60-06,0,0
4411070,51A,14,"Rockridge BART",,1,112322507,shp-51A-17,0,0
12627020,6,3,"Downtown Oakland",,0,113461802,shp-6-59,0,0
1898070,73,14,"Eastmont Transit Center",,1,112316307,shp-73-01,0,0
3000070,800,14,"Richmond BART",,1,112705007,shp-800-22,0,0
8177020,14,3,"West Oakland BART",,0,113314802,shp-14-59,0,0
9449020,7,3,"Downtown Berkeley",,0,113457902,shp-7-56,0,0
13707040,E,19,"Caldecott Lane",,1,113458104,shp-E-04,0,0
2037020,51A,3,"Rockridge BART",,1,113314902,shp-51A-17,0,0
8473020,73,3,"Eastmont Transit Center",,1,113314702,shp-73-01,0,0
10981020,45,3,"Eastmont Transit Center",,0,113313802,shp-45-53,0,0
6857020,41,3,"Union Landing Transit Center",,0,113369102,shp-41-54,0,0
2884010,86,6,"South Hayward BART",,0,113063701,shp-86-51,0,0
12672010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
6490040,680,19,"Grand Lake District",,0,113451804,shp-680-53,0,0
9707020,O,3,"San Francisco",,0,113321302,shp-O-53,0,0
3087020,232,3,"NewPark Mall",,1,113376402,shp-232-10,0,0
11079070,28,14,"Hayward BART",,0,113074907,shp-28-58,0,0
4565010,40,6,"Bay Fair BART",,0,112331801,shp-40-62,0,0
7065070,52,14,"University Village, Albany",,1,112704107,shp-52-13,0,0
7144010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
13107070,NL,14,"Eastmont Transit Center",,1,112316707,shp-NL-10,0,0
8055020,56,3,"Union Landing Transit Center",,0,113371002,shp-56-53,0,0
332010,72M,6,"Point Richmond",,1,112397801,shp-72M-39,0,0
4585020,67,3,"Downtown Berkeley",,0,113459302,shp-67-57,0,0
4190070,73,14,"Eastmont Transit Center",,1,112315907,shp-73-01,0,0
7309020,NX,11,"MacArthur Blvd. & Millsbrae Ave.",,1,113325802,shp-NX-06,0,0
2274020,34,3,"Foothill Square",,1,113369302,shp-34-07,0,0
10772020,200,3,"Fremont BART",,0,113374002,shp-200-60,0,0
1627070,88,14,"Downtown Berkeley",,1,112703507,shp-88-07,0,0
3681010,51B,6,"Rockridge BART",,0,112710801,shp-51B-16,0,0
3221070,86,14,"Hayward BART",,1,113073207,shp-86-01,0,0
4905070,98,14,"Coliseum BART",,0,112317307,shp-98-52,0,0
8750020,96,3,"Alameda Point",,0,113455402,shp-96-58,0,0
11445020,54,3,"Merritt College",,1,113318602,shp-54-03,0,0
12293070,217,14,"Fremont BART",,1,113075607,shp-217-09,0,0
11678020,V,20,"College Ave. & Broadway",,1,113327902,shp-V-07,0,0
4095020,98,11,"Eastmont Transit Center",,1,113242502,shp-98-02,0,0
4065070,801,14,"Downtown Oakland",,1,113072407,shp-801-01,0,0
12080020,45,3,"Eastmont Transit Center",,0,113314402,shp-45-53,0,0
10776070,57,14,"Foothill Square",,1,112921807,shp-57-10,0,0
2369010,72M,6,"Jack London Square",,0,112395501,shp-72M-60,0,0
9045010,72,6,"Hilltop Mall",,1,112395301,shp-72-28,0,0
13856070,14,14,"West Oakland BART",,0,112318207,shp-14-59,0,0
428020,86,3,"South Hayward BART",,0,113365102,shp-86-51,0,0
1125070,62,14,"FRUITVALE BART",,1,112318007,shp-62-05,0,0
5840010,88,6,"Downtown Berkeley",,1,112711101,shp-88-07,0,0
9066070,57,14,"Public Market Emeryville",,0,112922107,shp-57-63,0,0
10352020,78,3,"Fruitvale BART",,1,113321402,shp-78-03,0,0
13824020,97,3,"Bay Fair BART",,1,113368602,shp-97-10,0,0
1696020,18,3,"University Village, Albany",,1,113460102,shp-18-18,0,0
13901070,97,14,"Union City BART",,0,113073907,shp-97-57,0,0
2746070,40,14,"Downtown Oakland",,1,112318707,shp-40-17,0,0
8809070,F,14,"U.C. Campus",,1,112702107,shp-F-20,0,0
5165020,54,3,"Merritt College",,1,113319802,shp-54-03,0,0
4421070,18,14,"Lake Merritt BART",,0,112925307,shp-18-62,0,0
7597020,96,3,"Dimond District",,1,113456002,shp-96-09,0,0
12653020,33,3,"Piedmont",,0,113463302,shp-33-68,0,0
5444010,251,6,"Ohlone Newark Campus / Silliman Ctr.",,0,113070101,shp-251-60,0,0
9631020,1T,3,"Uptown Oakland",,1,113319102,shp-1T-05,0,0
9044070,NL,14,"Eastmont Transit Center",,1,112316807,shp-NL-10,0,0
12259070,41,14,"Hayward BART",,1,113074507,shp-41-04,0,0
1014020,72,3,"Jack London Square",,0,113444002,shp-72-77,0,0
717070,54,14,"Merritt College",,1,112316507,shp-54-02,0,0
10586020,79,3,"Rockridge BART",,0,113464202,shp-79-06,0,0
358010,57,6,"Public Market Emeryville",,0,112920101,shp-57-63,0,0
6637020,51B,3,"Berkeley Amtrak",,1,113453802,shp-51B-14,0,0
7164010,51B,6,"Berkeley Amtrak",,1,112710801,shp-51B-14,0,0
10733100,NX3,24,"Marlow Dr. & Foothill Way",,1,113326510,shp-NX3-06,0,0
3222010,62,6,"FRUITVALE BART",,1,112330301,shp-62-05,0,0
160070,70,14,"Richmond BART",,0,112402707,shp-70-05,0,0
12935010,28,6,"San Leandro BART",,1,113068001,shp-28-09,0,0
12737070,210,14,"Union Landing Transit Center",,1,113080607,shp-210-08,0,0
12695020,97,3,"Bay Fair BART",,1,113370702,shp-97-10,0,0
14075070,1T,14,"Uptown Oakland",,1,112321107,shp-1T-05,0,0
7986070,99,14,"Fremont BART",,0,113076207,shp-99-09,0,0
13217070,F,14,"San Francisco",,0,112700907,shp-F-23,0,0
3476010,40,6,"Bay Fair BART",,0,112331301,shp-40-62,0,0
13463020,97,3,"Union City BART",,0,113367602,shp-97-57,0,0
10191010,51A,6,"Rockridge BART",,1,112325901,shp-51A-17,0,0
7249020,99,3,"Hayward BART",,1,113366602,shp-99-10,0,0
3394070,40,14,"Bay Fair BART",,0,112319107,shp-40-62,0,0
4043070,93,14,"Bay Fair BART",,1,113073807,shp-93-09,0,0
5471020,67,3,"Downtown Berkeley",,0,113459302,shp-67-57,0,0
12387010,95,6,"Hayward BART",,0,113065201,shp-95-53,0,0
11967070,6,14,"Downtown Oakland",,0,112922607,shp-6-59,0,0
13896010,10,6,"Hayward BART",,0,113068401,shp-10-10,0,0
13340070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112317107,shp-90-02,0,0
5958070,41,14,"Union Landing Transit Center",,0,113074007,shp-41-54,0,0
9252010,76,6,"Richmond Parkway Transit Center",,0,112398301,shp-76-09,0,0
7122020,54,3,"Fruitvale BART",,0,113317502,shp-54-53,0,0
709010,45,6,"Eastmont Transit Center",,0,112324301,shp-45-53,0,0
8024010,72M,6,"Jack London Square",,0,112398201,shp-72M-60,0,0
270070,73,14,"OAKLAND AIRPORT",,0,112315907,shp-73-51,0,0
5930020,51B,3,"Berkeley Amtrak",,1,113453602,shp-51B-14,0,0
12898020,21,3,"Oakland Airport",,0,113317902,shp-21-22,0,0
504010,14,6,"Fruitvale BART",,1,112329701,shp-14-15,0,0
8541070,88,14,"Downtown Berkeley",,1,112701907,shp-88-07,0,0
3373020,18,3,"University Village, Albany",,1,113460202,shp-18-18,0,0
13595020,376,27,"El Cerrito Del Norte BART",,0,113447502,shp-376-54,0,0
9392070,98,14,"Eastmont Transit Center",,1,112317107,shp-98-02,0,0
8543020,NL,3,"San Francisco",,0,113320802,shp-NL-57,0,0
3506010,93,6,"Castro Valley BART",,0,113064501,shp-93-56,0,0
1258010,6,6,"Downtown Berkeley",,1,112921101,shp-6-14,0,0
9810040,V,19,"College Ave. & Broadway",,1,113325904,shp-V-07,0,0
6085040,54,19,"Fruitvale BART",,0,113312904,shp-54-53,0,0
8073070,72R,14,"Jack London Square",,0,112401207,shp-72R-57,0,0
11922010,73,6,"Eastmont Transit Center",,1,112324201,shp-73-01,0,0
12424070,200,14,"Union City BART",,1,113075207,shp-200-15,0,0
8841010,45,6,"Foothill Square",,1,112324501,shp-45-04,0,0
5767020,51B,3,"Berkeley Amtrak",,1,113455202,shp-51B-14,0,0
1712070,86,14,"Hayward BART",,1,113073207,shp-86-01,0,0
4086020,41,3,"Hayward BART",,1,113368902,shp-41-04,0,0
6482070,O,14,"Fruitvale BART",,1,112319707,shp-O-03,0,0
6057020,96,3,"Alameda Point",,0,113456302,shp-96-58,0,0
12195020,99,3,"Hayward BART",,1,113366502,shp-99-10,0,0
1096010,88,6,"Lake Merritt BART",,0,112709601,shp-88-08,0,0
12525070,72M,14,"Jack London Square",,0,112400107,shp-72M-60,0,0
268010,86,6,"Hayward BART",,1,113063901,shp-86-01,0,0
10579100,90,24,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242510,shp-90-02,0,0
5557010,20,6,"Downtown Oakland",,0,112718801,shp-20-62,0,0
3205020,NL,3,"San Francisco",,0,113318402,shp-NL-57,0,0
12131020,239,3,"Fremont BART",,1,113369002,shp-239-08,0,0
485020,93,3,"Castro Valley BART",,0,113374802,shp-93-56,0,0
9542020,12,3,"Oakland Amtrak at Jack London Square",,0,113460702,shp-12-56,0,0
1589070,51A,14,"Fruitvale BART",,0,112322807,shp-51A-55,0,0
4549010,76,6,"Richmond Parkway Transit Center",,0,112397001,shp-76-09,0,0
5944070,88,14,"Downtown Berkeley",,1,112705507,shp-88-07,0,0
3795070,51B,14,"Rockridge BART",,0,112703207,shp-51B-17,0,0
7027020,29,3,"Christie Ave. & 64th St.",,0,113455102,shp-29-63,0,0
7073020,35,3,"Foothill Square",,1,113367402,shp-35-11,0,0
11783070,51A,14,"Rockridge BART",,1,112323007,shp-51A-17,0,0
12048020,52,3,"U.C. Campus",,0,113463702,shp-52-60,0,0
4543020,86,3,"South Hayward BART",,0,113365502,shp-86-51,0,0
147010,51A,6,"Rockridge BART",,1,112325601,shp-51A-17,0,0
8402070,F,14,"U.C. Campus",,1,112705207,shp-F-20,0,0
945010,62,6,"FRUITVALE BART",,1,112329901,shp-62-05,0,0
7889040,54,19,"Merritt College",,1,113312904,shp-54-03,0,0
204020,73,3,"OAKLAND AIRPORT",,0,113317302,shp-73-51,0,0
325020,73,3,"Eastmont Transit Center",,1,113314702,shp-73-01,0,0
9167070,57,14,"Public Market Emeryville",,0,112921607,shp-57-63,0,0
1612010,97,6,"Bay Fair BART",,1,113064301,shp-97-10,0,0
13031020,14,3,"Fruitvale BART",,1,113315402,shp-14-15,0,0
4702070,F,14,"San Francisco",,0,112702107,shp-F-23,0,0
9490020,54,3,"Merritt College",,1,113315802,shp-54-03,0,0
12140020,90,3,"Coliseum BART",,0,113243002,shp-90-54,0,0
1865020,40,3,"Downtown Oakland",,1,113315502,shp-40-16,0,0
7348010,200,6,"Union City BART",,1,113065701,shp-200-15,0,0
9620070,96,14,"Alameda Point",,0,112924307,shp-96-58,0,0
897020,36,3,"West Oakland BART",,0,113454702,shp-36-09,0,0
7146020,51B,3,"Rockridge BART",,0,113453602,shp-51B-16,0,0
9399070,212,14,"Pacific Commons",,0,113075707,shp-212-57,0,0
4876020,98,11,"Coliseum BART",,0,113242802,shp-98-52,0,0
9158020,67,3,"Downtown Berkeley",,0,113459302,shp-67-57,0,0
7418020,W,11,"Broadway & Blanding Ave.",,1,113325902,shp-W-06,0,0
11921010,51B,6,"Berkeley Amtrak",,1,112706601,shp-51B-14,0,0
12444020,99,3,"Fremont BART",,0,113366502,shp-99-09,0,0
8081010,33,6,"Montclair",,1,112919501,shp-33-14,0,0
12226020,57,3,"Foothill Square",,1,113465102,shp-57-11,0,0
1066020,28,3,"Hayward BART",,0,113367302,shp-28-58,0,0
572020,39,3,"Fruitvale BART",,0,113318702,shp-39-53,0,0
11935010,217,6,"Milpitas BART",,0,113067601,shp-217-10,0,0
5383020,57,3,"Public Market Emeryville",,0,113464702,shp-57-62,0,0
3441010,45,6,"Eastmont Transit Center",,0,112324501,shp-45-53,0,0
14035020,65,3,"Lawrence Hall of Science",,1,113457602,shp-65-10,0,0
87070,73,14,"OAKLAND AIRPORT",,0,112316307,shp-73-51,0,0
3203010,51A,6,"Fruitvale BART",,0,112325601,shp-51A-55,0,0
238080,649,23,"Grass Valley",,1,112198508,shp-649-14,0,0
1450010,51B,6,"Rockridge BART",,0,112713301,shp-51B-17,0,0
10936100,54,24,"Fruitvale BART",,0,113312910,shp-54-53,0,0
5730010,6,6,"Downtown Berkeley",,1,112920901,shp-6-14,0,0
5911010,18,6,"University Village, Albany",,1,112926101,shp-18-18,0,0
7195070,20,14,"Downtown Oakland",,0,112323207,shp-20-62,0,0
7941010,40,6,"Downtown Oakland",,1,112331601,shp-40-17,0,0
6717020,6,3,"Downtown Berkeley",,1,113462002,shp-6-14,0,0
12730020,NL,3,"Eastmont Transit Center",,1,113323002,shp-NL-10,0,0
9780070,1T,14,"San Leandro BART",,0,112321307,shp-1T-51,0,0
13519020,NL,3,"San Francisco",,0,113315202,shp-NL-57,0,0
2214010,51B,6,"Rockridge BART",,0,112710801,shp-51B-17,0,0
150020,6,3,"Downtown Berkeley",,1,113461402,shp-6-14,0,0
1286070,800,14,"San Francisco",,0,112698407,shp-800-81,0,0
13236010,72,6,"Hilltop Mall",,1,112398201,shp-72-28,0,0
9847010,34,6,"Foothill Square",,1,113065301,shp-34-07,0,0
6811020,99,3,"Fremont BART",,0,113367102,shp-99-09,0,0
264020,6,3,"Downtown Berkeley",,1,113461902,shp-6-14,0,0
7383010,72R,6,"Jack London Square",,0,112396301,shp-72R-57,0,0
1226020,800,3,"Richmond BART",,1,113452802,shp-800-83,0,0
13730020,98,3,"Coliseum BART",,0,113243002,shp-98-52,0,0
1746020,14,3,"Fruitvale BART",,1,113317602,shp-14-15,0,0
10315020,217,3,"Milpitas BART",,0,113369802,shp-217-10,0,0
10670010,62,6,"FRUITVALE BART",,1,112330101,shp-62-05,0,0
10728020,33,3,"Piedmont",,0,113463502,shp-33-68,0,0
7357020,70,3,"Richmond Parkway Transit Center",,1,113445602,shp-70-01,0,0
3849010,200,6,"Fremont BART",,0,113070801,shp-200-60,0,0
4642070,33,14,"Piedmont",,0,112923907,shp-33-68,0,0
8646070,72M,14,"Point Richmond",,1,112399607,shp-72M-39,0,0
11548010,210,6,"Union Landing Transit Center",,1,113071201,shp-210-08,0,0
6800070,20,14,"Dimond District",,1,112323407,shp-20-18,0,0
11635020,34,3,"Foothill Square",,1,113371502,shp-34-07,0,0
7707070,99,14,"Hayward BART",,1,113076207,shp-99-10,0,0
5054020,79,3,"El Cerrito Plaza BART",,1,113464202,shp-79-07,0,0
13741070,99,14,"Hayward BART",,1,113077807,shp-99-10,0,0
370020,97,3,"Union City BART",,0,113370802,shp-97-57,0,0
9448010,210,6,"Union Landing Transit Center",,1,113071301,shp-210-08,0,0
7773020,F,11,"San Francisco",,0,113458202,shp-F-23,0,0
13924020,51A,3,"Rockridge BART",,1,113313302,shp-51A-17,0,0
6046020,41,3,"Hayward BART",,1,113369102,shp-41-04,0,0
3435010,73,6,"Eastmont Transit Center",,1,112324001,shp-73-01,0,0
2957010,14,6,"West Oakland BART",,0,112329801,shp-14-59,0,0
3984020,36,3,"West Oakland BART",,0,113455002,shp-36-09,0,0
9017070,88,14,"Downtown Berkeley",,1,112701907,shp-88-07,0,0
9192010,28,6,"Hayward BART",,0,113065801,shp-28-58,0,0
12207020,72R,3,"Jack London Square",,0,113445102,shp-72R-57,0,0
1317020,79,3,"Rockridge BART",,0,113464202,shp-79-06,0,0
11203010,28,6,"Hayward BART",,0,113065801,shp-28-58,0,0
8365070,210,14,"Ohlone College",,0,113075807,shp-210-07,0,0
3847010,51B,6,"Rockridge BART",,0,112708701,shp-51B-17,0,0
6119010,19,6,"Downtown Oakland",,0,112710501,shp-19-64,0,0
5099070,45,14,"Foothill Square",,1,112316107,shp-45-04,0,0
1274020,93,3,"Bay Fair BART",,1,113374802,shp-93-09,0,0
5836070,200,14,"Fremont BART",,0,113080307,shp-200-60,0,0
10917020,6,3,"Downtown Berkeley",,1,113461902,shp-6-14,0,0
8369010,18,6,"University Village, Albany",,1,112926501,shp-18-18,0,0
12441070,51A,14,"Rockridge BART",,1,112323007,shp-51A-17,0,0
3244020,40,3,"Downtown Oakland",,1,113319502,shp-40-17,0,0
7848020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113242102,shp-90-02,0,0
13130020,33,3,"Piedmont",,0,113463502,shp-33-68,0,0
4099070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112317207,shp-90-02,0,0
5887070,51A,14,"Rockridge BART",,1,112323007,shp-51A-17,0,0
9653020,6,3,"Downtown Oakland",,0,113461902,shp-6-59,0,0
10714010,97,6,"Bay Fair BART",,1,113064301,shp-97-10,0,0
2081080,660,23,"40th St. & Broadway",,0,112199108,shp-660-51,0,0
9489020,10,3,"San Leandro BART",,1,113366802,shp-10-09,0,0
11628070,33,14,"Montclair",,1,112923807,shp-33-14,0,0
903010,57,6,"Foothill Square",,1,112920701,shp-57-10,0,0
10662020,54,3,"Merritt College",,1,113317502,shp-54-03,0,0
2991010,57,6,"Public Market Emeryville",,0,112920101,shp-57-63,0,0
7642020,6,3,"Downtown Berkeley",,1,113461302,shp-6-14,0,0
566020,F,3,"San Francisco",,0,113458902,shp-F-22,0,0
8301010,51B,6,"Berkeley Amtrak",,1,112713301,shp-51B-14,0,0
13933020,54,3,"Merritt College",,1,113317502,shp-54-03,0,0
10766020,216,3,"Silliman Center",,0,113371402,shp-216-62,0,0
10189010,10,6,"Hayward BART",,0,113065601,shp-10-10,0,0
12948070,72,14,"Jack London Square",,0,112399007,shp-72-77,0,0
9169010,45,6,"Eastmont Transit Center",,0,112324501,shp-45-53,0,0
8242070,34,14,"Foothill Square",,1,113076707,shp-34-07,0,0
4460040,658,19,"MacArthur Blvd. & Broadway",,1,113452104,shp-658-04,0,0
8045010,O,6,"Fruitvale BART",,1,112326701,shp-O-03,0,0
13364020,72M,3,"Jack London Square",,0,113444002,shp-72M-60,0,0
1208070,72,14,"Jack London Square",,0,112399207,shp-72-77,0,0
8669010,51B,6,"Rockridge BART",,0,112709301,shp-51B-16,0,0
8740020,78,3,"Alameda Point",,0,113319202,shp-78-52,0,0
6268010,62,6,"WEST OAKLAND BART",,0,112329701,shp-62-54,0,0
8935020,6,3,"Downtown Oakland",,0,113461502,shp-6-59,0,0
10536020,6,3,"Downtown Oakland",,0,113461802,shp-6-59,0,0
8001100,V,24,"College Ave. & Broadway",,1,113326110,shp-V-07,0,0
3548020,74,3,"Castro Ranch Road",,1,113449502,shp-74-01,0,0
5376070,86,14,"South Hayward BART",,0,113073207,shp-86-51,0,0
4512070,51B,14,"Berkeley Amtrak",,1,112705707,shp-51B-14,0,0
4816020,73,3,"OAKLAND AIRPORT",,0,113323202,shp-73-51,0,0
10225020,57,3,"Public Market Emeryville",,0,113465002,shp-57-62,0,0
7358070,54,14,"Fruitvale BART",,0,112316507,shp-54-52,0,0
11074010,73,6,"Eastmont Transit Center",,1,112326101,shp-73-01,0,0
6153020,21,3,"Oakland Airport",,0,113323902,shp-21-22,0,0
4085070,97,14,"Union City BART",,0,113073607,shp-97-57,0,0
3800010,62,6,"WEST OAKLAND BART",,0,112330301,shp-62-54,0,0
8097020,O,3,"San Francisco",,0,113321302,shp-O-53,0,0
10841020,1T,3,"San Leandro BART",,0,113324002,shp-1T-51,0,0
11016070,60,14,"South Hayward BART",,0,113078707,shp-60-56,0,0
585020,40,3,"Eastmont Transit Center",,0,113319402,shp-40-61,0,0
7186010,72M,6,"Point Richmond",,1,112395001,shp-72M-39,0,0
6766010,76,6,"Richmond Parkway Transit Center",,0,112397701,shp-76-09,0,0
5155010,72,6,"Hilltop Mall",,1,112395101,shp-72-28,0,0
8843070,NL,14,"Eastmont Transit Center",,1,112316707,shp-NL-10,0,0
12735020,79,3,"El Cerrito Plaza BART",,1,113464402,shp-79-07,0,0
13573020,51A,3,"Fruitvale BART",,0,113313602,shp-51A-55,0,0
3858010,NL,6,"Eastmont Transit Center",,1,112324901,shp-NL-10,0,0
5084020,67,3,"Downtown Berkeley",,0,113459302,shp-67-57,0,0
5096020,215,3,"Fremont BART",,1,113376502,shp-215-15,0,0
5500020,10,3,"San Leandro BART",,1,113365702,shp-10-09,0,0
5206070,1T,14,"San Leandro BART",,0,112320607,shp-1T-51,0,0
2801070,805,14-1,"Uptown Oakland",,0,112317407,shp-805-61,0,0
1081020,33,3,"Montclair",,1,113463202,shp-33-14,0,0
5977010,72R,6,"Jack London Square",,0,112395801,shp-72R-57,0,0
12863010,51B,6,"Rockridge BART",,0,112709401,shp-51B-17,0,0
13945070,212,14,"Fremont BART",,1,113075707,shp-212-07,0,0
736010,54,6,"Fruitvale BART",,0,112325701,shp-54-52,0,0
5799070,86,14,"Hayward BART",,1,113073207,shp-86-01,0,0
3926020,76,3,"El Cerrito Del Norte BART",,1,113451202,shp-76-06,0,0
3066010,97,6,"Union City BART",,0,113067801,shp-97-57,0,0
7730070,88,14,"Lake Merritt BART",,0,112703507,shp-88-08,0,0
2893010,76,6,"El Cerrito Del Norte BART",,1,112397701,shp-76-06,0,0
8696070,95,14,"Fairview District",,1,113074607,shp-95-07,0,0
11060020,215,3,"Fremont BART",,1,113376502,shp-215-15,0,0
10892020,1T,3,"Uptown Oakland",,1,113323602,shp-1T-05,0,0
8046010,99,6,"Fremont BART",,0,113068101,shp-99-09,0,0
10358070,14,14,"Fruitvale BART",,1,112318007,shp-14-15,0,0
1147010,10,6,"San Leandro BART",,1,113067501,shp-10-09,0,0
13918070,60,14,"South Hayward BART",,0,113078607,shp-60-56,0,0
637010,74,6,"Harbour Way South & Ford Point",,0,112398001,shp-74-56,0,0
2176070,33,14,"Montclair",,1,112923907,shp-33-14,0,0
9010020,72,3,"Jack London Square",,0,113444002,shp-72-77,0,0
1056070,1T,14,"Uptown Oakland",,1,112321107,shp-1T-05,0,0
9232070,376,14,"Fitzgerald Drive, Pinole",,1,112402207,shp-376-09,0,0
13036020,88,3,"Lake Merritt BART",,0,113455302,shp-88-08,0,0
1111020,6,3,"Downtown Berkeley",,1,113461902,shp-6-14,0,0
8019020,12,7,"Northwest Berkeley",,1,113461102,shp-12-14,0,0
2555010,72M,6,"Jack London Square",,0,112396101,shp-72M-60,0,0
5645020,51A,3,"Rockridge BART",,1,113312502,shp-51A-17,0,0
1857070,56,14,"Hayward BART",,1,113076607,shp-56-03,0,0
3807010,96,6,"Dimond District",,1,112919601,shp-96-09,0,0
10784010,20,6,"Dimond District",,1,112718501,shp-20-18,0,0
7220020,34,3,"Hayward BART",,0,113369302,shp-34-56,0,0
6022070,NL,14,"Eastmont Transit Center",,1,112316807,shp-NL-10,0,0
6353070,20,14,"Dimond District",,1,112323307,shp-20-18,0,0
6685010,40,6,"Downtown Oakland",,1,112331401,shp-40-16,0,0
2867070,72R,14,"Jack London Square",,0,112402007,shp-72R-57,0,0
