route_id,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_headsign_short
13,76344-1111100-0,16256408,"Kaiser Hospital",0,North,101312,13_0_188,1,2,Kaiser Hosp
13,76344-1111100-0,16256541,"24th St Transit Center",1,South,101301,13_1_190,1,2,24th St TC
13,76344-1111100-0,16256438,"24th St Transit Center",1,South,100401,13_1_190,1,2,24th St TC
13,76344-1111100-0,16256574,"24th St Transit Center",1,South,101304,13_1_190,1,2,24th St TC
13,76344-1111100-0,16256397,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256561,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256386,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256538,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256579,"24th St Transit Center",1,South,101305,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256294,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256377,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256230,"24th St Transit Center",1,South,101309,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256316,"24th St Transit Center",1,South,101310,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256568,"24th St Transit Center",1,South,101304,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256396,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256475,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256379,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256446,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256502,"24th St Transit Center",1,South,101305,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256286,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256376,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256232,"24th St Transit Center",1,South,101309,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256300,"24th St Transit Center",1,South,101310,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256527,"24th St Transit Center",1,South,101304,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256621,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256447,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256340,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256445,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256590,"24th St Transit Center",1,South,101305,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256291,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256339,"24th St Transit Center",1,South,101311,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256288,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256338,"24th St Transit Center",1,South,101310,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256528,"24th St Transit Center",1,South,101304,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256560,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256474,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256429,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256444,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256578,"24th St Transit Center",1,South,101312,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256584,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256431,"24th St Transit Center",1,South,101311,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256550,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256301,"24th St Transit Center",1,South,101310,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256575,"24th St Transit Center",1,South,101313,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256601,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256615,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256424,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256439,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256591,"24th St Transit Center",1,South,101312,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256292,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256231,"24th St Transit Center",1,South,101311,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256333,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256274,"24th St Transit Center",1,South,101310,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256569,"24th St Transit Center",1,South,101313,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256602,"24th St Transit Center",1,South,101306,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256448,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256595,"24th St Transit Center",1,South,101302,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256597,"24th St Transit Center",1,South,101303,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256515,"24th St Transit Center",1,South,101312,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256285,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256514,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256576,"24th St Transit Center",1,South,101313,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256347,"24th St Transit Center",1,South,101308,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256413,"24th St Transit Center",1,South,101312,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256296,"24th St Transit Center",1,South,101307,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256409,"24th St Transit Center",1,South,101301,13_1_189,1,2,24th St TC
13,76344-1111100-0,16256583,"Euclid Transit Center",1,South,100902,13_1_172,1,2,Euclid TC
13,76344-1111100-0,16256585,"Euclid Transit Center",1,South,100405,13_1_172,1,2,Euclid TC
13,76344-1111100-0,16256449,"Euclid Transit Center",1,South,101312,13_1_172,1,2,Euclid TC
20,76344-1111100-0,16254871,"Rancho Bernardo Sta",0,North,102002,20_0_241,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254891,"Rancho Bernardo Sta",0,North,102001,20_0_241,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254902,"Kearny Mesa",0,North,103007,20_0_243,1,2,Krny Msa
20,76344-1111100-0,16254910,"Rancho Bernardo Sta",0,North,102004,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254920,"Kearny Mesa",0,North,102006,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254924,"Rancho Bernardo Sta",0,North,112006,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254903,"Kearny Mesa",0,North,202001,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254881,"Rancho Bernardo Sta",0,North,102007,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254907,"Kearny Mesa",0,North,202002,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254933,"Rancho Bernardo Sta",0,North,102005,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254922,"Kearny Mesa",0,North,102006,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254873,"Rancho Bernardo Sta",0,North,102002,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254905,"Kearny Mesa",0,North,202001,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254893,"Rancho Bernardo Sta",0,North,102001,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254909,"Kearny Mesa",0,North,202002,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254912,"Rancho Bernardo Sta",0,North,102004,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254926,"Rancho Bernardo Sta",0,North,112006,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254883,"Rancho Bernardo Sta",0,North,102007,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254935,"Rancho Bernardo Sta",0,North,102003,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254875,"Rancho Bernardo Sta",0,North,102002,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254895,"Rancho Bernardo Sta",0,North,102001,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254914,"Rancho Bernardo Sta",0,North,102004,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254928,"Rancho Bernardo Sta",0,North,102008,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254885,"Rancho Bernardo Sta",0,North,102007,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254937,"Rancho Bernardo Sta",0,North,102003,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254877,"Rancho Bernardo Sta",0,North,102002,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254897,"Rancho Bernardo Sta",0,North,102011,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254916,"Rancho Bernardo Sta",0,North,102009,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254946,"Kearny Mesa",0,North,102010,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254930,"Rancho Bernardo Sta",0,North,102008,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254951,"Kearny Mesa",0,North,102012,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254942,"Rancho Bernardo Sta",0,North,202003,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254956,"Kearny Mesa",0,North,102013,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254887,"Rancho Bernardo Sta",0,North,102007,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254948,"Kearny Mesa",0,North,102010,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254939,"Rancho Bernardo Sta",0,North,102003,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254953,"Kearny Mesa",0,North,102012,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254879,"Rancho Bernardo Sta",0,North,102002,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254899,"Rancho Bernardo Sta",0,North,102011,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254918,"Rancho Bernardo Sta",0,North,102009,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254932,"Rancho Bernardo Sta",0,North,102008,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254944,"Rancho Bernardo Sta",0,North,202003,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254889,"Rancho Bernardo Sta",0,North,101105,20_0_240,1,2,Rcho Bdo Sta
20,76344-1111100-0,16254901,"Kearny Mesa",0,North,204411,20_0_242,1,2,Krny Msa
20,76344-1111100-0,16254880,"Downtown",1,South,202001,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254906,"Downtown",1,South,202002,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254872,"Downtown",1,South,102002,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254892,"Downtown",1,South,102001,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254921,"Downtown",1,South,102006,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254911,"Downtown",1,South,102004,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254904,"Downtown",1,South,202001,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254925,"Downtown",1,South,112006,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254908,"Downtown",1,South,202002,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254882,"Downtown",1,South,102007,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254923,"Downtown",1,South,102006,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254934,"Downtown",1,South,102005,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254874,"Downtown",1,South,102002,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254894,"Downtown",1,South,102001,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254913,"Downtown",1,South,102004,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254927,"Downtown",1,South,112006,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254884,"Downtown",1,South,102007,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254936,"Downtown",1,South,102003,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254876,"Downtown",1,South,102002,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254896,"Downtown",1,South,102001,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254915,"Downtown",1,South,102004,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254929,"Downtown",1,South,102008,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254941,"Downtown",1,South,202003,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254945,"Downtown",1,South,102010,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254886,"Downtown",1,South,102007,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254950,"Downtown",1,South,102012,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254938,"Downtown",1,South,102003,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254955,"Downtown",1,South,102013,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254878,"Downtown",1,South,102002,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254947,"Downtown",1,South,102010,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254898,"Downtown",1,South,102011,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254952,"Downtown",1,South,102012,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254917,"Downtown",1,South,102009,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254957,"Downtown",1,South,102013,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254931,"Downtown",1,South,102008,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254949,"Downtown",1,South,102010,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254943,"Downtown",1,South,202003,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254954,"Downtown",1,South,102012,20_1_234,1,2,Dwtn
20,76344-1111100-0,16254888,"Downtown",1,South,102007,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254940,"Downtown",1,South,102003,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254900,"Downtown",1,South,102011,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254919,"Downtown",1,South,102009,20_1_229,1,2,Dwtn
20,76344-1111100-0,16254890,"Downtown",1,South,101105,20_1_229,1,2,Dwtn
30,76344-1111100-0,16255515,"UTC/VA Med Ctr",0,North,103002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255519,"UTC/VA Med Ctr",0,North,204101,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255562,"UTC/VA Med Ctr",0,North,103009,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255529,"UTC/VA Med Ctr",0,North,103004,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255585,"UTC/VA Med Ctr",0,North,100903,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255543,"UTC/VA Med Ctr",0,North,100904,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255613,"UTC/VA Med Ctr",0,North,100805,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255553,"UTC/VA Med Ctr",0,North,203001,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255573,"UTC/VA Med Ctr",0,North,103003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255517,"UTC/VA Med Ctr",0,North,103006,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255595,"UTC/VA Med Ctr",0,North,103007,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255605,"UTC/VA Med Ctr",0,North,103005,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255521,"UTC/VA Med Ctr",0,North,103008,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255564,"UTC/VA Med Ctr",0,North,103009,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255531,"UTC/VA Med Ctr",0,North,103004,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255587,"UTC/VA Med Ctr",0,North,103002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255627,"UTC/VA Med Ctr",0,North,103001,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255545,"UTC/VA Med Ctr",0,North,103012,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255615,"UTC/VA Med Ctr",0,North,103011,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255555,"UTC/VA Med Ctr",0,North,203001,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255575,"UTC/VA Med Ctr",0,North,103003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255597,"UTC/VA Med Ctr",0,North,103007,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255607,"UTC/VA Med Ctr",0,North,103005,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255523,"UTC/VA Med Ctr",0,North,103008,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255566,"UTC/VA Med Ctr",0,North,103009,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255533,"UTC/VA Med Ctr",0,North,103004,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255589,"UTC/VA Med Ctr",0,North,103002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255629,"UTC/VA Med Ctr",0,North,103010,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255547,"UTC/VA Med Ctr",0,North,103014,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255617,"UTC/VA Med Ctr",0,North,103011,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255557,"UTC/VA Med Ctr",0,North,203001,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255577,"UTC/VA Med Ctr",0,North,103003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255599,"UTC/VA Med Ctr",0,North,103007,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255609,"UTC/VA Med Ctr",0,North,103013,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255639,"UTC/VA Med Ctr",0,North,203002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255525,"UTC/VA Med Ctr",0,North,103008,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255568,"UTC/VA Med Ctr",0,North,103009,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255535,"UTC/VA Med Ctr",0,North,100803,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255591,"UTC/VA Med Ctr",0,North,100806,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255631,"UTC/VA Med Ctr",0,North,100808,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255549,"UTC/VA Med Ctr",0,North,103012,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255619,"UTC/VA Med Ctr",0,North,103011,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255559,"UTC/VA Med Ctr",0,North,203003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255579,"UTC/VA Med Ctr",0,North,103016,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255601,"UTC/VA Med Ctr",0,North,103003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255611,"UTC/VA Med Ctr",0,North,103013,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255641,"UTC/VA Med Ctr",0,North,203002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255527,"UTC/VA Med Ctr",0,North,103008,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255570,"UTC/VA Med Ctr",0,North,103009,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255537,"UTC/VA Med Ctr",0,North,100803,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255593,"UTC/VA Med Ctr",0,North,103002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255633,"UTC/VA Med Ctr",0,North,103015,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255551,"UTC/VA Med Ctr",0,North,103014,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255621,"UTC/VA Med Ctr",0,North,103011,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255561,"UTC/VA Med Ctr",0,North,204302,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255581,"UTC/VA Med Ctr",0,North,103016,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255603,"UTC/VA Med Ctr",0,North,103003,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255643,"UTC/VA Med Ctr",0,North,203002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255539,"UTC/VA Med Ctr",0,North,100903,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255635,"UTC/VA Med Ctr",0,North,103015,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255623,"UTC/VA Med Ctr",0,North,103011,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255583,"UTC/VA Med Ctr",0,North,103016,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255645,"UTC/VA Med Ctr",0,North,203002,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255541,"UTC/VA Med Ctr",0,North,100903,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255637,"UTC/VA Med Ctr",0,North,204405,30_0_330,1,2,UTC/VA Med Ctr
30,76344-1111100-0,16255625,"Pacific Beach",0,North,103011,30_0_331,1,2,Pac Bch
30,76344-1111100-0,16256229,"Old Town",1,South,103002,30_1_325,1,2,Old Twn
30,76344-1111100-0,16255518,"Old Town",1,South,204101,30_1_329,1,2,Old Twn
30,76344-1111100-0,16255528,"Old Town",1,South,103004,30_1_325,1,2,Old Twn
30,76344-1111100-0,16255542,"Old Town",1,South,103005,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255552,"Old Town",1,South,203001,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255572,"Old Town",1,South,103003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255516,"Old Town",1,South,103002,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255594,"Old Town",1,South,103007,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255604,"Old Town",1,South,103008,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255520,"Old Town",1,South,100801,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255563,"Old Town",1,South,103009,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255530,"Old Town",1,South,103004,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255586,"Old Town",1,South,103010,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255626,"Old Town",1,South,103001,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255544,"Old Town",1,South,100904,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255614,"Old Town",1,South,100805,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255554,"Old Town",1,South,203001,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255574,"Old Town",1,South,103003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255596,"Old Town",1,South,103007,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255606,"Old Town",1,South,103005,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255522,"Old Town",1,South,103008,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255565,"Old Town",1,South,103009,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255532,"Old Town",1,South,103004,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255588,"Old Town",1,South,103002,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255628,"Old Town",1,South,103001,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255546,"Old Town",1,South,103012,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255616,"Old Town",1,South,103011,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255556,"Old Town",1,South,203001,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255576,"Old Town",1,South,103003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255598,"Old Town",1,South,103007,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255608,"Old Town",1,South,103005,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255638,"Old Town",1,South,203002,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255524,"Old Town",1,South,103008,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255567,"Old Town",1,South,103009,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255534,"Old Town",1,South,103004,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255590,"Old Town",1,South,103002,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255630,"Old Town",1,South,103010,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255548,"Old Town",1,South,103014,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255618,"Old Town",1,South,103011,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255558,"Old Town",1,South,203003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255578,"Old Town",1,South,103003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255600,"Old Town",1,South,103007,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255610,"Old Town",1,South,103013,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255640,"Old Town",1,South,203002,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255526,"Old Town",1,South,103008,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255569,"Old Town",1,South,103009,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255536,"Old Town",1,South,100803,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255592,"Old Town",1,South,100806,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255632,"Old Town",1,South,100808,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255550,"Old Town",1,South,103012,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255620,"Old Town",1,South,103011,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255560,"Old Town",1,South,203003,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255580,"Old Town",1,South,103016,30_1_326,1,2,Old Twn
30,76344-1111100-0,16255602,"Old Town",1,South,103003,30_1_326,1,2,Old Twn
